Job;Op;Start;Finish;Start_f;Finish_f;Resource
18;0;2023-01-09 16:12:00;2023-01-09 20:12:00;12492.0;12732.0;Machine 18
18;1;2023-01-09 00:12:00;2023-01-09 16:12:00;11532.0;12492.0;Machine 17
18;2;2023-01-07 22:05:00;2023-01-08 22:05:00;9965.0;11405.0;Machine 15
18;3;2023-01-05 23:19:00;2023-01-06 11:19:00;7159.0;7879.0;Machine 10
18;4;2023-01-05 14:36:00;2023-01-05 22:36:00;6636.0;7116.0;Machine 09
18;5;2023-01-04 20:30:00;2023-01-05 02:30:00;5550.0;5910.0;Machine 05
18;6;2023-01-04 08:59:00;2023-01-04 10:59:00;4859.0;4979.0;Machine 12
18;7;2023-01-03 20:47:00;2023-01-04 04:47:00;4127.0;4607.0;Machine 19
18;8;2023-01-07 10:05:00;2023-01-07 22:05:00;9245.0;9965.0;Machine 04
18;9;2023-01-07 04:05:00;2023-01-07 10:05:00;8885.0;9245.0;Machine 03
18;10;2023-01-05 20:12:00;2023-01-06 06:12:00;6972.0;7572.0;Machine 00
18;11;2023-01-05 14:12:00;2023-01-05 20:12:00;6612.0;6972.0;Machine 03
19;0;2023-01-06 15:18:00;2023-01-06 18:18:00;8118.0;8298.0;Machine 18
19;1;2023-01-06 07:18:00;2023-01-06 15:18:00;7638.0;8118.0;Machine 17
19;2;2023-01-06 01:18:00;2023-01-06 07:18:00;7278.0;7638.0;Machine 05
19;3;2023-01-05 23:00:00;2023-01-06 01:00:00;7140.0;7260.0;Machine 12
19;4;2023-01-05 12:00:00;2023-01-05 15:00:00;6480.0;6660.0;Machine 10
19;5;2023-01-05 08:00:00;2023-01-05 12:00:00;6240.0;6480.0;Machine 08
20;0;2023-01-04 18:18:00;2023-01-04 20:18:00;5418.0;5538.0;Machine 18
20;1;2023-01-04 13:00:00;2023-01-04 18:00:00;5100.0;5400.0;Machine 13
20;2;2023-01-04 06:00:00;2023-01-04 13:00:00;4680.0;5100.0;Machine 09
20;3;2023-01-04 01:00:00;2023-01-04 06:00:00;4380.0;4680.0;Machine 10
20;4;2023-01-03 22:00:00;2023-01-04 01:00:00;4200.0;4380.0;Machine 05
20;5;2023-01-03 20:00:00;2023-01-03 22:00:00;4080.0;4200.0;Machine 12
20;6;2023-01-03 16:00:00;2023-01-03 20:00:00;3840.0;4080.0;Machine 19
21;0;2023-01-08 02:00:00;2023-01-08 03:00:00;10200.0;10260.0;Machine 18
21;1;2023-01-07 14:00:00;2023-01-08 02:00:00;9480.0;10200.0;Machine 19
22;0;2023-01-06 19:05:00;2023-01-06 20:05:00;8345.0;8405.0;Machine 18
22;1;2023-01-06 04:18:00;2023-01-06 16:18:00;7458.0;8178.0;Machine 20
23;0;2023-01-13 03:03:00;2023-01-13 07:03:00;17463.0;17703.0;Machine 18
23;1;2023-01-12 11:03:00;2023-01-13 03:03:00;16503.0;17463.0;Machine 17
23;2;2023-01-11 11:03:00;2023-01-12 11:03:00;15063.0;16503.0;Machine 15
23;3;2023-01-10 23:03:00;2023-01-11 11:03:00;14343.0;15063.0;Machine 10
23;4;2023-01-10 05:35:00;2023-01-10 13:35:00;13295.0;13775.0;Machine 09
23;5;2023-01-09 22:47:00;2023-01-10 04:47:00;12887.0;13247.0;Machine 08
23;6;2023-01-09 20:47:00;2023-01-09 22:47:00;12767.0;12887.0;Machine 12
23;7;2023-01-08 15:36:00;2023-01-08 23:36:00;11016.0;11496.0;Machine 19
23;8;2023-01-10 22:53:00;2023-01-11 10:53:00;14333.0;15053.0;Machine 04
23;9;2023-01-10 16:53:00;2023-01-10 22:53:00;13973.0;14333.0;Machine 03
23;10;2023-01-10 06:53:00;2023-01-10 16:53:00;13373.0;13973.0;Machine 02
23;11;2023-01-09 16:00:00;2023-01-09 22:00:00;12480.0;12840.0;Machine 03
24;0;2023-01-05 15:00:00;2023-01-05 18:00:00;6660.0;6840.0;Machine 18
24;1;2023-01-05 07:00:00;2023-01-05 15:00:00;6180.0;6660.0;Machine 17
24;2;2023-01-05 01:00:00;2023-01-05 07:00:00;5820.0;6180.0;Machine 07
24;3;2023-01-04 23:00:00;2023-01-05 01:00:00;5700.0;5820.0;Machine 12
24;4;2023-01-04 20:00:00;2023-01-04 23:00:00;5520.0;5700.0;Machine 11
24;5;2023-01-04 16:00:00;2023-01-04 20:00:00;5280.0;5520.0;Machine 07
25;0;2023-01-20 15:21:00;2023-01-21 03:21:00;28281.0;29001.0;Machine 18
25;1;2023-01-18 15:21:00;2023-01-20 15:21:00;25401.0;28281.0;Machine 17
25;2;2023-01-15 15:21:00;2023-01-18 15:21:00;21081.0;25401.0;Machine 15
25;3;2023-01-14 03:21:00;2023-01-15 15:21:00;18921.0;21081.0;Machine 10
25;4;2023-01-13 03:21:00;2023-01-14 03:21:00;17481.0;18921.0;Machine 09
25;5;2023-01-11 10:18:00;2023-01-12 04:18:00;15018.0;16098.0;Machine 08
25;6;2023-01-11 04:18:00;2023-01-11 10:18:00;14658.0;15018.0;Machine 12
25;7;2023-01-10 04:18:00;2023-01-11 04:18:00;13218.0;14658.0;Machine 19
25;8;2023-01-13 19:27:00;2023-01-15 07:27:00;18447.0;20607.0;Machine 04
25;9;2023-01-09 22:12:00;2023-01-10 16:12:00;12852.0;13932.0;Machine 03
25;10;2023-01-07 03:18:00;2023-01-08 09:18:00;8838.0;10638.0;Machine 00
25;11;2023-01-06 09:18:00;2023-01-07 03:18:00;7758.0;8838.0;Machine 03
26;0;2023-01-13 12:28:00;2023-01-13 16:28:00;18028.0;18268.0;Machine 18
26;1;2023-01-13 02:28:00;2023-01-13 12:28:00;17428.0;18028.0;Machine 13
26;2;2023-01-12 12:28:00;2023-01-13 02:28:00;16588.0;17428.0;Machine 09
26;3;2023-01-10 22:47:00;2023-01-11 08:47:00;14327.0;14927.0;Machine 11
26;4;2023-01-10 08:22:00;2023-01-10 14:22:00;13462.0;13822.0;Machine 05
26;5;2023-01-10 04:22:00;2023-01-10 08:22:00;13222.0;13462.0;Machine 12
26;6;2023-01-09 20:22:00;2023-01-10 04:22:00;12742.0;13222.0;Machine 20
27;0;2023-01-09 06:41:00;2023-01-09 10:41:00;11921.0;12161.0;Machine 18
27;1;2023-01-08 14:12:00;2023-01-09 00:12:00;10932.0;11532.0;Machine 14
27;2;2023-01-08 00:12:00;2023-01-08 14:12:00;10092.0;10932.0;Machine 09
27;3;2023-01-07 14:12:00;2023-01-08 00:12:00;9492.0;10092.0;Machine 11
27;4;2023-01-07 05:36:00;2023-01-07 11:36:00;8976.0;9336.0;Machine 08
27;5;2023-01-07 01:36:00;2023-01-07 05:36:00;8736.0;8976.0;Machine 12
27;6;2023-01-06 17:36:00;2023-01-07 01:36:00;8256.0;8736.0;Machine 19
28;0;2023-01-11 10:23:00;2023-01-11 14:23:00;15023.0;15263.0;Machine 18
28;1;2023-01-10 18:23:00;2023-01-11 10:23:00;14063.0;15023.0;Machine 17
28;2;2023-01-09 18:23:00;2023-01-10 18:23:00;12623.0;14063.0;Machine 15
28;3;2023-01-09 06:23:00;2023-01-09 18:23:00;11903.0;12623.0;Machine 11
28;4;2023-01-08 22:23:00;2023-01-09 06:23:00;11423.0;11903.0;Machine 09
28;5;2023-01-08 12:36:00;2023-01-08 18:36:00;10836.0;11196.0;Machine 05
28;6;2023-01-08 10:36:00;2023-01-08 12:36:00;10716.0;10836.0;Machine 12
28;7;2023-01-08 02:36:00;2023-01-08 10:36:00;10236.0;10716.0;Machine 19
28;8;2023-01-08 13:52:00;2023-01-09 01:52:00;10912.0;11632.0;Machine 04
28;9;2023-01-07 20:45:00;2023-01-08 02:45:00;9885.0;10245.0;Machine 03
28;10;2023-01-06 02:36:00;2023-01-06 12:36:00;7356.0;7956.0;Machine 01
28;11;2023-01-05 20:36:00;2023-01-06 02:36:00;6996.0;7356.0;Machine 03
29;0;2023-01-07 07:00:00;2023-01-07 10:00:00;9060.0;9240.0;Machine 18
29;1;2023-01-06 23:00:00;2023-01-07 07:00:00;8580.0;9060.0;Machine 17
29;2;2023-01-06 17:00:00;2023-01-06 23:00:00;8220.0;8580.0;Machine 05
