0s;-;37.1%;2.4703e+08;3.929405e+08;0;0;H
195s;5.6;11.2%;2.6211e+08;2.9530e+08;178;47;2.6792e+08;321877;486696
195s;5.6;11.1%;2.6211e+08;2.948700e+08;317769;H486802
200s;5.6;11.1%;2.6211e+08;2.9487e+08;151;68;2.9275e+08;324589;494676
205s;5.6;11.1%;2.6213e+08;2.9487e+08;202;34;2.6311e+08;331918;505135
210s;5.6;11.1%;2.6213e+08;2.9487e+08;181;46;2.6566e+08;340540;516387
215s;5.6;11.1%;2.6215e+08;2.9487e+08;138;65;2.8769e+08;348487;526696
220s;5.6;11.1%;2.6216e+08;2.9487e+08;117;86;2.8918e+08;355592;536078
225s;5.6;11.1%;2.6216e+08;2.9487e+08;65;infeasible;363864;547380
230s;5.6;11.1%;2.6219e+08;2.9487e+08;173;45;2.6467e+08;370751;556843
235s;5.6;11.1%;2.6219e+08;2.9487e+08;175;50;2.6792e+08;378873;567489
240s;5.6;11.1%;2.6222e+08;2.9487e+08;171;38;2.6962e+08;386970;578093
245s;5.7;11.1%;2.6224e+08;2.9487e+08;166;54;2.8091e+08;393872;587150
250s;5.7;11.1%;2.6226e+08;2.9487e+08;131;74;2.9103e+08;401035;596457
255s;5.7;11.1%;2.6227e+08;2.9487e+08;129;71;2.9086e+08;407953;606217
261s;5.7;11.1%;2.6228e+08;2.9487e+08;131;78;2.9007e+08;416524;616850
265s;5.7;11.0%;2.6229e+08;2.9487e+08;174;55;2.6661e+08;422273;624615
270s;5.7;11.0%;2.6230e+08;2.9487e+08;176;45;2.6932e+08;429135;634165
276s;5.7;11.0%;2.6231e+08;2.9487e+08;91;infeasible;436527;643841
280s;5.7;11.0%;2.6232e+08;2.9487e+08;148;63;2.7678e+08;441995;651916
285s;5.7;11.0%;2.6233e+08;2.9487e+08;130;64;2.8865e+08;449123;661616
290s;5.7;11.0%;2.6235e+08;2.9487e+08;181;44;2.6508e+08;456443;670891
295s;5.7;11.0%;2.6236e+08;2.9487e+08;151;67;2.8980e+08;461672;678725
300s;5.7;11.0%;2.6237e+08;2.9487e+08;165;62;2.7792e+08;469818;689916
306s;5.7;11.0%;2.6238e+08;2.9487e+08;135;77;2.9072e+08;476494;699119
310s;5.7;11.0%;2.6240e+08;2.9487e+08;128;88;2.8595e+08;482403;706659
315s;5.7;11.0%;2.6241e+08;2.9487e+08;79;infeasible;489148;716219
320s;5.7;11.0%;2.6242e+08;2.9487e+08;173;59;2.7716e+08;495713;725806
325s;5.7;11.0%;2.6242e+08;2.9487e+08;128;81;2.8770e+08;500646;732105
330s;5.7;11.0%;2.6243e+08;2.9487e+08;124;86;2.9475e+08;507271;740558
335s;5.7;11.0%;2.6244e+08;2.9487e+08;127;82;2.9358e+08;513100;748890
340s;5.7;11.0%;2.6245e+08;2.9487e+08;143;79;2.9471e+08;520539;759198
345s;5.7;11.0%;2.6246e+08;2.9487e+08;134;64;2.7838e+08;526495;767853
350s;5.7;11.0%;2.6246e+08;2.9487e+08;149;75;2.7279e+08;532907;776724
356s;5.7;11.0%;2.6247e+08;2.9487e+08;94;infeasible;541560;786963
360s;5.7;11.0%;2.6248e+08;2.9487e+08;183;42;2.6447e+08;546647;793777
365s;5.7;11.0%;2.6248e+08;2.9487e+08;169;61;2.6775e+08;553455;803222
371s;5.7;11.0%;2.6248e+08;2.9487e+08;61;142;2.9086e+08;560002;811830
375s;5.7;11.0%;2.6248e+08;2.9487e+08;139;65;2.7662e+08;564862;817934
381s;5.7;11.0%;2.6248e+08;2.9487e+08;127;74;2.9323e+08;571994;827443
385s;5.7;11.0%;2.6249e+08;2.9487e+08;171;50;2.7660e+08;578247;836421
390s;5.7;11.0%;2.6250e+08;2.9487e+08;180;33;2.6267e+08;583445;842870
395s;5.7;11.0%;2.6250e+08;2.9487e+08;192;38;2.6292e+08;589989;851307
400s;5.8;11.0%;2.6250e+08;2.9487e+08;189;40;2.6593e+08;595266;859037
405s;5.8;11.0%;2.6250e+08;2.9487e+08;110;73;2.9334e+08;600559;866120
410s;5.8;11.0%;2.6251e+08;2.9487e+08;166;56;2.7836e+08;607669;874392
415s;5.8;11.0%;2.6251e+08;2.9487e+08;144;66;2.8309e+08;612954;881651
420s;5.8;11.0%;2.6252e+08;2.9487e+08;140;75;2.9136e+08;619155;890572
425s;5.8;11.0%;2.6252e+08;2.9487e+08;185;67;2.8170e+08;626000;898682
431s;5.8;11.0%;2.6252e+08;2.9487e+08;121;84;2.8912e+08;632329;907817
435s;5.8;11.0%;2.6253e+08;2.9487e+08;123;70;2.9310e+08;637342;913833
441s;5.8;11.0%;2.6253e+08;2.9487e+08;233;35;2.6392e+08;644199;923291
445s;5.8;11.0%;2.6253e+08;2.9487e+08;157;61;2.8153e+08;649183;929735
450s;5.8;11.0%;2.6254e+08;2.9487e+08;179;38;2.6365e+08;653373;935188
456s;5.8;11.0%;2.6255e+08;2.9487e+08;153;65;2.9153e+08;660853;945300
461s;5.8;11.0%;2.6255e+08;2.9487e+08;159;62;2.8671e+08;665814;952139
465s;5.8;11.0%;2.6255e+08;2.9487e+08;179;55;2.7415e+08;671063;959187
470s;5.8;11.0%;2.6255e+08;2.9487e+08;186;52;2.6911e+08;676485;966441
476s;5.8;11.0%;2.6256e+08;2.9487e+08;132;76;2.9334e+08;683127;975575
480s;5.8;11.0%;2.6256e+08;2.9487e+08;150;58;2.9398e+08;688301;982129
485s;5.8;11.0%;2.6256e+08;2.9487e+08;177;34;2.6756e+08;693160;988684
490s;5.8;11.0%;2.6257e+08;2.9487e+08;166;49;2.7223e+08;698596;996029
495s;5.8;11.0%;2.6257e+08;2.9487e+08;201;32;2.6257e+08;703474;1002696
501s;5.8;11.0%;2.6257e+08;2.9487e+08;143;68;2.8705e+08;709332;1010929
505s;5.8;11.0%;2.6258e+08;2.9487e+08;157;36;2.6625e+08;713766;1015743
511s;5.8;11.0%;2.6258e+08;2.9487e+08;154;67;2.7452e+08;720153;1025621
516s;5.8;10.9%;2.6258e+08;2.9487e+08;148;70;2.8946e+08;724571;1031158
520s;5.8;10.9%;2.6258e+08;2.9487e+08;164;44;2.7387e+08;728336;1036048
525s;5.8;10.9%;2.6259e+08;2.9487e+08;143;79;2.9343e+08;733867;1043606
531s;5.8;10.9%;2.6259e+08;2.9487e+08;110;115;2.9294e+08;739398;1050108
536s;5.8;10.9%;2.6260e+08;2.9487e+08;168;51;2.6618e+08;743936;1056209
540s;5.8;10.9%;2.6260e+08;2.9487e+08;124;74;2.8212e+08;747458;1060596
545s;5.8;10.9%;2.6260e+08;2.9487e+08;130;87;2.9224e+08;752293;1068098
551s;5.8;10.9%;2.6261e+08;2.9487e+08;75;infeasible;757301;1075259
556s;5.8;10.9%;2.6261e+08;2.9487e+08;176;53;2.7584e+08;761826;1080861
561s;5.8;10.9%;2.6261e+08;2.9487e+08;145;72;2.8189e+08;767268;1087735
566s;5.8;10.9%;2.6261e+08;2.9487e+08;148;74;2.9108e+08;772548;1094943
570s;5.8;10.9%;2.6262e+08;2.9487e+08;157;61;2.8323e+08;775800;1099750
575s;5.8;10.9%;2.6262e+08;2.9487e+08;83;infeasible;780586;1105895
580s;5.8;10.9%;2.6263e+08;2.9487e+08;146;63;2.7653e+08;784108;1112557
585s;5.8;10.9%;2.6263e+08;2.9487e+08;149;infeasible;788599;1118124
591s;5.8;10.9%;2.6264e+08;2.9487e+08;100;infeasible;793707;1125192
595s;5.8;10.9%;2.6264e+08;2.9487e+08;76;infeasible;798158;1130043
601s;5.8;10.9%;2.6264e+08;2.9487e+08;134;70;2.8388e+08;803383;1137472
605s;5.8;10.9%;2.6264e+08;2.9487e+08;180;58;2.6503e+08;806476;1142836
610s;5.8;10.9%;2.6265e+08;2.9487e+08;121;84;2.8657e+08;812091;1149986
616s;5.8;10.9%;2.6265e+08;2.9487e+08;174;54;2.7067e+08;817107;1157158
620s;5.8;10.9%;2.6265e+08;2.9487e+08;134;84;2.9138e+08;820645;1161180
626s;5.8;10.9%;2.6266e+08;2.9487e+08;178;51;2.6631e+08;826198;1168069
630s;5.8;10.9%;2.6266e+08;2.9487e+08;165;59;2.7980e+08;829662;1172689
636s;5.8;10.9%;2.6266e+08;2.9487e+08;192;38;2.6346e+08;834266;1178462
640s;5.8;10.9%;2.6266e+08;2.9487e+08;186;40;2.6330e+08;836546;1183950
646s;5.8;10.9%;2.6267e+08;2.9487e+08;158;57;2.7683e+08;842140;1189575
651s;5.8;10.9%;2.6267e+08;2.9487e+08;167;59;2.8059e+08;845498;1194817
655s;5.8;10.9%;2.6267e+08;2.9487e+08;139;80;2.8623e+08;849603;1199484
661s;5.8;10.9%;2.6268e+08;2.9487e+08;90;infeasible;854102;1206685
666s;5.8;10.9%;2.6268e+08;2.9487e+08;138;75;2.9470e+08;858348;1211035
671s;5.8;10.9%;2.6268e+08;2.9487e+08;94;120;2.9397e+08;863820;1218390
675s;5.8;10.9%;2.6269e+08;2.9487e+08;143;88;2.9315e+08;867285;1222980
680s;5.8;10.9%;2.6269e+08;2.9487e+08;148;71;2.9203e+08;871709;1229889
686s;5.8;10.9%;2.6269e+08;2.9487e+08;208;41;2.6574e+08;877462;1237276
690s;5.8;10.9%;2.6269e+08;2.9487e+08;185;54;2.7374e+08;881216;1242062
695s;5.8;10.9%;2.6270e+08;2.9487e+08;150;63;2.7870e+08;885327;1246581
701s;5.8;10.9%;2.6270e+08;2.9487e+08;138;84;2.9137e+08;890676;1254053
706s;5.8;10.9%;2.6270e+08;2.9487e+08;149;53;2.7736e+08;893218;1258495
710s;5.8;10.9%;2.6271e+08;2.9487e+08;139;60;2.8392e+08;897235;1263359
716s;5.8;10.9%;2.6271e+08;2.9487e+08;182;52;2.6591e+08;902723;1270973
720s;5.8;10.9%;2.6271e+08;2.9487e+08;73;infeasible;906349;1275744
725s;5.8;10.9%;2.6271e+08;2.9487e+08;107;91;2.8890e+08;910315;1281176
731s;5.9;10.9%;2.6272e+08;2.9487e+08;181;64;2.8932e+08;915656;1288722
735s;5.9;10.9%;2.6272e+08;2.9487e+08;138;79;2.9265e+08;919317;1292870
740s;5.9;10.9%;2.6272e+08;2.9487e+08;111;86;2.8952e+08;922672;1298780
746s;5.9;10.9%;2.6272e+08;2.9487e+08;187;55;2.8182e+08;927963;1305106
750s;5.9;10.9%;2.6273e+08;2.9487e+08;67;infeasible;931389;1309797
756s;5.9;10.9%;2.6273e+08;2.9487e+08;115;106;2.9286e+08;936709;1317642
759s;5.9;10.8%;2.6273e+08;2.946755e+08;933228;H1321143
759s;5.9;10.8%;2.6273e+08;2.945106e+08;929550;H1321240
760s;5.9;10.8%;2.6273e+08;2.9451e+08;148;59;2.8628e+08;931590;1321473
765s;5.9;10.8%;2.6273e+08;2.9451e+08;153;63;2.7900e+08;935270;1326026
770s;5.9;10.8%;2.6273e+08;2.9451e+08;208;44;2.6354e+08;938923;1332031
776s;5.9;10.8%;2.6273e+08;2.9451e+08;154;57;2.7825e+08;944912;1339357
780s;5.9;10.8%;2.6273e+08;2.9451e+08;190;49;2.6526e+08;948255;1343825
786s;5.9;10.8%;2.6274e+08;2.9451e+08;184;44;2.6412e+08;953531;1351587
790s;5.9;10.8%;2.6274e+08;2.9451e+08;175;59;2.7942e+08;957270;1356569
797s;5.9;10.8%;2.6274e+08;2.9451e+08;133;71;2.8584e+08;961347;1361335
800s;5.9;10.8%;2.6274e+08;2.9451e+08;173;51;2.7440e+08;964747;1366843
805s;5.9;10.8%;2.6275e+08;2.9451e+08;158;65;2.7991e+08;966803;1369823
810s;5.9;10.8%;2.6275e+08;2.9451e+08;105;100;2.9242e+08;971029;1373545
817s;5.9;10.8%;2.6275e+08;2.9451e+08;173;49;2.6809e+08;977260;1381895
820s;5.9;10.8%;2.6275e+08;2.9451e+08;187;41;2.6362e+08;979355;1385049
826s;5.9;10.8%;2.6275e+08;2.9451e+08;112;84;2.8550e+08;985486;1392720
831s;5.9;10.8%;2.6276e+08;2.9451e+08;191;48;2.6784e+08;988810;1398278
835s;5.9;10.8%;2.6276e+08;2.9451e+08;176;39;2.6299e+08;992016;1402886
841s;5.9;10.8%;2.6276e+08;2.9451e+08;191;46;2.6842e+08;997758;1410296
846s;5.9;10.8%;2.6277e+08;2.9451e+08;144;60;2.9283e+08;1001911;1414862
850s;5.9;10.8%;2.6277e+08;2.9451e+08;164;59;2.7805e+08;1005295;1419566
856s;5.9;10.8%;2.6277e+08;2.9451e+08;114;90;2.8805e+08;1011127;1427707
861s;5.9;10.8%;2.6277e+08;2.9451e+08;202;41;2.6606e+08;1013822;1432367
865s;5.9;10.8%;2.6277e+08;2.9451e+08;182;52;2.6921e+08;1017527;1435918
870s;5.9;10.8%;2.6277e+08;2.9451e+08;137;71;2.8566e+08;1021176;1440879
875s;5.9;10.8%;2.6278e+08;2.9451e+08;136;102;2.9235e+08;1025536;1445911
882s;5.9;10.8%;2.6278e+08;2.9451e+08;136;93;2.8889e+08;1031340;1453457
886s;5.9;10.8%;2.6278e+08;2.9451e+08;188;46;2.6486e+08;1034567;1458349
890s;5.9;10.8%;2.6278e+08;2.9451e+08;167;61;2.8320e+08;1038783;1463089
895s;5.9;10.8%;2.6278e+08;2.9451e+08;75;infeasible;1042530;1467958
900s;5.9;10.8%;2.6279e+08;2.9451e+08;188;56;2.6906e+08;1046076;1472566
907s;5.9;10.8%;2.6279e+08;2.9451e+08;134;78;2.9179e+08;1051642;1480285
911s;5.9;10.8%;2.6279e+08;2.9451e+08;85;infeasible;1054924;1485875
916s;5.9;10.8%;2.6279e+08;2.9451e+08;151;65;2.7491e+08;1058517;1490307
920s;5.9;10.8%;2.6280e+08;2.9451e+08;156;51;2.6910e+08;1062603;1494960
925s;5.9;10.8%;2.6280e+08;2.9451e+08;159;58;2.7629e+08;1066201;1499850
930s;5.9;10.8%;2.6280e+08;2.9451e+08;133;76;2.8729e+08;1069666;1504340
935s;5.9;10.8%;2.6281e+08;2.9451e+08;131;80;2.9317e+08;1073253;1509967
940s;5.9;10.8%;2.6281e+08;2.9451e+08;169;68;2.8093e+08;1077215;1514738
947s;5.9;10.8%;2.6281e+08;2.9451e+08;161;56;2.9178e+08;1082567;1522089
951s;5.9;10.8%;2.6281e+08;2.9451e+08;173;57;2.7093e+08;1086102;1526884
956s;5.9;10.8%;2.6281e+08;2.9451e+08;185;50;2.6782e+08;1088169;1530791
961s;5.9;10.8%;2.6282e+08;2.9451e+08;149;51;2.7824e+08;1091930;1535885
966s;5.9;10.8%;2.6282e+08;2.9451e+08;124;90;2.9375e+08;1096055;1540664
971s;5.9;10.8%;2.6282e+08;2.9451e+08;164;59;2.7728e+08;1099655;1545537
975s;5.9;10.8%;2.6282e+08;2.9451e+08;67;infeasible;1103259;1551138
980s;5.9;10.8%;2.6282e+08;2.9451e+08;112;79;2.9173e+08;1106611;1555756
985s;5.9;10.8%;2.6282e+08;2.9451e+08;143;78;2.8805e+08;1110598;1560198
990s;5.9;10.8%;2.6283e+08;2.9451e+08;123;64;2.8861e+08;1114655;1564939
996s;5.9;10.8%;2.6283e+08;2.9451e+08;165;57;2.7073e+08;1118280;1570828
1001s;5.9;10.8%;2.6283e+08;2.9451e+08;161;64;2.8529e+08;1122661;1575680
1006s;5.9;10.8%;2.6283e+08;2.9451e+08;202;42;2.6497e+08;1125992;1581047
1011s;5.9;10.8%;2.6283e+08;2.9451e+08;115;105;2.9301e+08;1130367;1585668
1016s;5.9;10.8%;2.6283e+08;2.9451e+08;207;35;2.6774e+08;1133782;1591125
1020s;5.9;10.8%;2.6284e+08;2.9451e+08;177;39;2.6693e+08;1137281;1595672
1025s;5.9;10.8%;2.6284e+08;2.9451e+08;171;60;2.7133e+08;1141002;1599915
1031s;5.9;10.8%;2.6284e+08;2.9451e+08;127;78;2.9128e+08;1145166;1605430
1037s;5.9;10.8%;2.6284e+08;2.9451e+08;135;67;2.8690e+08;1148675;1610634
1038s;5.9;10.7%;2.6284e+08;2.942231e+08;1141165;H1611814
1040s;5.9;10.7%;2.6284e+08;2.9422e+08;125;84;2.8618e+08;1142976;1613277
1045s;5.9;10.7%;2.6284e+08;2.9422e+08;69;infeasible;1146646;1618036
1050s;5.9;10.7%;2.6285e+08;2.9422e+08;116;95;2.8726e+08;1151034;1624149
1055s;5.9;10.7%;2.6285e+08;2.9422e+08;142;69;2.7491e+08;1154269;1628871
1060s;5.9;10.7%;2.6285e+08;2.9422e+08;62;infeasible;1157909;1633382
1065s;5.9;10.7%;2.6285e+08;2.9422e+08;112;89;2.8302e+08;1161029;1639307
1070s;5.9;10.7%;2.6285e+08;2.9422e+08;165;71;2.8373e+08;1165151;1643966
1075s;5.9;10.7%;2.6285e+08;2.9422e+08;171;53;2.7746e+08;1168460;1648467
1080s;5.9;10.7%;2.6285e+08;2.9422e+08;165;54;2.7124e+08;1171956;1654010
1085s;5.9;10.7%;2.6285e+08;2.9422e+08;148;81;2.9028e+08;1175801;1658634
1090s;5.9;10.7%;2.6285e+08;2.9422e+08;184;56;2.8227e+08;1179382;1663109
1095s;5.9;10.7%;2.6285e+08;2.9422e+08;179;47;2.6723e+08;1182321;1668643
1096s;5.9;10.6%;2.6285e+08;2.940942e+08;1178623;H1669464
1101s;5.9;10.6%;2.6285e+08;2.9409e+08;126;82;2.9279e+08;1182040;1672598
1107s;5.9;10.6%;2.6285e+08;2.9409e+08;175;41;2.6636e+08;1185062;1677631
1112s;5.9;10.6%;2.6286e+08;2.9409e+08;184;48;2.6727e+08;1188605;1681015
1115s;5.9;10.6%;2.6286e+08;2.9409e+08;133;74;2.8489e+08;1190941;1683915
1121s;5.9;10.6%;2.6286e+08;2.9409e+08;75;infeasible;1193857;1689478
1126s;5.9;10.6%;2.6286e+08;2.9409e+08;96;infeasible;1197491;1694558
1132s;5.9;10.6%;2.6286e+08;2.9409e+08;124;91;2.9102e+08;1201406;1699321
1135s;5.9;10.6%;2.6286e+08;2.9409e+08;157;58;2.7517e+08;1202880;1702201
1141s;5.9;10.6%;2.6287e+08;2.9409e+08;177;58;2.8646e+08;1207085;1707061
1146s;5.9;10.6%;2.6287e+08;2.9409e+08;203;38;2.6372e+08;1210677;1712015
1152s;5.9;10.6%;2.6287e+08;2.9409e+08;162;66;2.8047e+08;1214064;1717548
1155s;5.9;10.6%;2.6287e+08;2.9409e+08;190;46;2.6663e+08;1216047;1719462
1160s;5.9;10.6%;2.6288e+08;2.9409e+08;152;58;2.8362e+08;1219795;1724719
1165s;5.9;10.6%;2.6288e+08;2.9409e+08;85;infeasible;1223661;1729690
1171s;5.9;10.6%;2.6288e+08;2.9409e+08;163;57;2.7233e+08;1227094;1733993
1176s;5.9;10.6%;2.6288e+08;2.9409e+08;122;76;2.9328e+08;1230616;1739544
1183s;5.9;10.6%;2.6288e+08;2.9409e+08;123;102;2.9292e+08;1234701;1744080
1185s;5.9;10.6%;2.6288e+08;2.9409e+08;151;59;2.8745e+08;1236214;1747109
1191s;5.9;10.6%;2.6288e+08;2.9409e+08;144;66;2.9068e+08;1237642;1749061
1197s;5.9;10.6%;2.6289e+08;2.9409e+08;75;infeasible;1241193;1753741
1200s;5.9;10.6%;2.6289e+08;2.9409e+08;87;infeasible;1242678;1756004
1206s;5.9;10.6%;2.6289e+08;2.9409e+08;54;132;2.9299e+08;1247034;1761091
1213s;5.9;10.6%;2.6289e+08;2.9409e+08;90;infeasible;1250708;1765719
1216s;5.9;10.6%;2.6289e+08;2.9409e+08;171;57;2.7754e+08;1252209;1768746
1222s;5.9;10.6%;2.6289e+08;2.9409e+08;171;56;2.7299e+08;1255548;1773755
1223s;5.9;10.6%;2.6289e+08;2.940582e+08;1254466;H1773857
1226s;5.9;10.6%;2.6289e+08;2.9406e+08;144;68;2.9368e+08;1254681;1775559
1226s;5.9;10.6%;2.6289e+08;2.940582e+08;1254681;H1775560
1228s;5.9;10.6%;2.6289e+08;2.940582e+08;1256119;H1775907
1232s;5.9;10.6%;2.6289e+08;2.9406e+08;176;53;2.8337e+08;1257867;1777759
1235s;5.9;10.6%;2.6289e+08;2.9406e+08;110;95;2.9243e+08;1260341;1779877
1242s;5.9;10.6%;2.6289e+08;2.9406e+08;189;55;2.6752e+08;1264861;1786406
1246s;5.9;10.6%;2.6289e+08;2.9406e+08;181;37;2.6310e+08;1266357;1789454
