0s;-;37.1%;2.4703e+08;3.929405e+08;0;0;H
200s;5.6;11.1%;2.6213e+08;2.9487e+08;202;34;2.6311e+08;331918;505135
205s;5.6;11.1%;2.6213e+08;2.9487e+08;181;46;2.6566e+08;340540;516387
210s;5.6;11.1%;2.6215e+08;2.9487e+08;138;65;2.8769e+08;348487;526696
215s;5.6;11.1%;2.6216e+08;2.9487e+08;117;86;2.8918e+08;355592;536078
220s;5.6;11.1%;2.6216e+08;2.9487e+08;65;infeasible;363864;547380
225s;5.6;11.1%;2.6219e+08;2.9487e+08;82;infeasible;371734;558951
230s;5.6;11.1%;2.6219e+08;2.9487e+08;89;102;2.9334e+08;379937;569411
235s;5.7;11.1%;2.6223e+08;2.9487e+08;147;83;2.8992e+08;388340;580144
240s;5.7;11.1%;2.6225e+08;2.9487e+08;134;53;2.8628e+08;395473;589199
246s;5.7;11.1%;2.6226e+08;2.9487e+08;154;60;2.7613e+08;404077;600494
250s;5.7;11.1%;2.6227e+08;2.9487e+08;145;58;2.7314e+08;410459;609685
255s;5.7;11.1%;2.6228e+08;2.9487e+08;116;84;2.9160e+08;418118;619089
260s;5.7;11.0%;2.6230e+08;2.9487e+08;193;46;2.6668e+08;424842;627940
265s;5.7;11.0%;2.6230e+08;2.9487e+08;141;56;2.8263e+08;430777;636119
270s;5.7;11.0%;2.6232e+08;2.9487e+08;196;39;2.6290e+08;437731;646008
275s;5.7;11.0%;2.6233e+08;2.9487e+08;158;57;2.7077e+08;444832;655562
280s;5.7;11.0%;2.6234e+08;2.9487e+08;151;59;2.7849e+08;452294;665282
285s;5.7;11.0%;2.6235e+08;2.9487e+08;167;47;2.6699e+08;458871;675250
291s;5.7;11.0%;2.6237e+08;2.9487e+08;122;82;2.9175e+08;467438;686450
295s;5.7;11.0%;2.6237e+08;2.9487e+08;177;57;2.8348e+08;473401;695752
300s;5.7;11.0%;2.6239e+08;2.9487e+08;183;61;2.7628e+08;480865;704587
305s;5.7;11.0%;2.6240e+08;2.9487e+08;155;61;2.7366e+08;486561;712243
310s;5.7;11.0%;2.6241e+08;2.9487e+08;141;63;2.8983e+08;493489;722239
315s;5.7;11.0%;2.6242e+08;2.9487e+08;153;67;2.9223e+08;499489;729849
320s;5.7;11.0%;2.6243e+08;2.9487e+08;156;61;2.8223e+08;505540;738048
325s;5.7;11.0%;2.6244e+08;2.9487e+08;98;94;2.9091e+08;511467;746729
330s;5.7;11.0%;2.6244e+08;2.9487e+08;135;56;2.8774e+08;518998;756985
335s;5.7;11.0%;2.6246e+08;2.9487e+08;134;64;2.7838e+08;526495;767853
340s;5.7;11.0%;2.6246e+08;2.9487e+08;149;75;2.7279e+08;532907;776724
345s;5.7;11.0%;2.6247e+08;2.9487e+08;145;66;2.8450e+08;539691;784723
350s;5.7;11.0%;2.6248e+08;2.9487e+08;183;42;2.6447e+08;546647;793777
355s;5.7;11.0%;2.6248e+08;2.9487e+08;169;61;2.6775e+08;553455;803222
360s;5.7;11.0%;2.6248e+08;2.9487e+08;61;142;2.9086e+08;560002;811830
365s;5.7;11.0%;2.6248e+08;2.9487e+08;186;41;2.6422e+08;566307;820659
370s;5.7;11.0%;2.6248e+08;2.9487e+08;189;39;2.6266e+08;573323;830000
375s;5.7;11.0%;2.6249e+08;2.9487e+08;185;37;2.6320e+08;580134;838008
380s;5.7;11.0%;2.6250e+08;2.9487e+08;74;infeasible;587041;847356
385s;5.8;11.0%;2.6250e+08;2.9487e+08;86;infeasible;593084;855503
390s;5.8;11.0%;2.6250e+08;2.9487e+08;182;40;2.6787e+08;599290;863662
395s;5.8;11.0%;2.6251e+08;2.9487e+08;143;65;2.9208e+08;605630;872635
401s;5.8;11.0%;2.6251e+08;2.9487e+08;144;66;2.8309e+08;612954;881651
405s;5.8;11.0%;2.6251e+08;2.9487e+08;63;infeasible;617939;888222
410s;5.8;11.0%;2.6252e+08;2.9487e+08;148;59;2.7758e+08;624228;897030
415s;5.8;11.0%;2.6252e+08;2.9487e+08;169;52;2.7003e+08;631132;905775
420s;5.8;11.0%;2.6253e+08;2.9487e+08;123;70;2.9310e+08;637342;913833
425s;5.8;11.0%;2.6253e+08;2.9487e+08;175;49;2.6384e+08;642340;921608
430s;5.8;11.0%;2.6253e+08;2.9487e+08;157;61;2.8153e+08;649183;929735
435s;5.8;11.0%;2.6254e+08;2.9487e+08;179;38;2.6365e+08;653373;935188
441s;5.8;11.0%;2.6255e+08;2.9487e+08;153;65;2.9153e+08;660853;945300
445s;5.8;11.0%;2.6255e+08;2.9487e+08;159;62;2.8671e+08;665814;952139
450s;5.8;11.0%;2.6255e+08;2.9487e+08;179;55;2.7415e+08;671063;959187
456s;5.8;11.0%;2.6255e+08;2.9487e+08;205;38;2.6515e+08;678299;968868
460s;5.8;11.0%;2.6256e+08;2.9487e+08;132;76;2.9334e+08;683127;975575
465s;5.8;11.0%;2.6256e+08;2.9487e+08;150;58;2.9398e+08;688301;982129
471s;5.8;11.0%;2.6257e+08;2.9487e+08;70;infeasible;694520;991223
475s;5.8;11.0%;2.6257e+08;2.9487e+08;112;83;2.8793e+08;699989;998763
480s;5.8;11.0%;2.6257e+08;2.9487e+08;139;75;2.8530e+08;704812;1005325
485s;5.8;11.0%;2.6257e+08;2.9487e+08;143;68;2.8705e+08;709332;1010929
490s;5.8;11.0%;2.6258e+08;2.9487e+08;73;infeasible;715126;1018598
496s;5.8;11.0%;2.6258e+08;2.9487e+08;89;infeasible;721099;1027294
501s;5.8;10.9%;2.6258e+08;2.9487e+08;148;65;2.8956e+08;726471;1033091
506s;5.8;10.9%;2.6259e+08;2.9487e+08;154;62;2.8147e+08;732547;1040981
510s;5.8;10.9%;2.6259e+08;2.9487e+08;155;51;2.7663e+08;735910;1045481
515s;5.8;10.9%;2.6259e+08;2.9487e+08;141;77;2.8687e+08;741356;1052689
520s;5.8;10.9%;2.6260e+08;2.9487e+08;149;69;2.8172e+08;745368;1058832
525s;5.8;10.9%;2.6260e+08;2.9487e+08;151;70;2.8628e+08;750912;1066107
530s;5.8;10.9%;2.6260e+08;2.9487e+08;162;52;2.7172e+08;756019;1072533
536s;5.8;10.9%;2.6261e+08;2.9487e+08;176;53;2.7584e+08;761826;1080861
540s;5.8;10.9%;2.6261e+08;2.9487e+08;145;72;2.8189e+08;767268;1087735
545s;5.8;10.9%;2.6261e+08;2.9487e+08;148;74;2.9108e+08;772548;1094943
550s;5.8;10.9%;2.6262e+08;2.9487e+08;198;35;2.6339e+08;777485;1101641
555s;5.8;10.9%;2.6262e+08;2.9487e+08;178;46;2.6922e+08;781389;1108563
561s;5.8;10.9%;2.6263e+08;2.9487e+08;130;infeasible;787218;1116278
566s;5.8;10.9%;2.6263e+08;2.9487e+08;84;infeasible;792205;1122358
571s;5.8;10.9%;2.6264e+08;2.9487e+08;76;infeasible;798158;1130043
576s;5.8;10.9%;2.6264e+08;2.9487e+08;134;70;2.8388e+08;803383;1137472
580s;5.8;10.9%;2.6264e+08;2.9487e+08;180;58;2.6503e+08;806476;1142836
585s;5.8;10.9%;2.6265e+08;2.9487e+08;121;84;2.8657e+08;812091;1149986
591s;5.8;10.9%;2.6265e+08;2.9487e+08;174;54;2.7067e+08;817107;1157158
596s;5.8;10.9%;2.6266e+08;2.9487e+08;83;infeasible;821889;1163546
600s;5.8;10.9%;2.6266e+08;2.9487e+08;178;51;2.6631e+08;826198;1168069
605s;5.8;10.9%;2.6266e+08;2.9487e+08;159;69;2.8124e+08;830462;1175487
611s;5.8;10.9%;2.6266e+08;2.9487e+08;114;88;2.8729e+08;835908;1181319
616s;5.8;10.9%;2.6266e+08;2.9487e+08;122;85;2.8584e+08;840193;1187686
621s;5.8;10.9%;2.6267e+08;2.9487e+08;167;59;2.8059e+08;845498;1194817
625s;5.8;10.9%;2.6267e+08;2.9487e+08;139;80;2.8623e+08;849603;1199484
631s;5.8;10.9%;2.6268e+08;2.9487e+08;90;infeasible;854102;1206685
635s;5.8;10.9%;2.6268e+08;2.9487e+08;138;75;2.9470e+08;858348;1211035
640s;5.8;10.9%;2.6268e+08;2.9487e+08;94;120;2.9397e+08;863820;1218390
645s;5.8;10.9%;2.6269e+08;2.9487e+08;116;infeasible;869306;1225700
650s;5.8;10.9%;2.6269e+08;2.9487e+08;159;61;2.8994e+08;873657;1231704
655s;5.8;10.9%;2.6269e+08;2.9487e+08;140;84;2.9324e+08;879643;1239226
661s;5.8;10.9%;2.6270e+08;2.9487e+08;150;63;2.7870e+08;885327;1246581
665s;5.8;10.9%;2.6270e+08;2.9487e+08;148;57;2.9141e+08;888532;1252256
671s;5.8;10.9%;2.6270e+08;2.9487e+08;149;53;2.7736e+08;893218;1258495
675s;5.8;10.9%;2.6271e+08;2.9487e+08;139;60;2.8392e+08;897235;1263359
680s;5.8;10.9%;2.6271e+08;2.9487e+08;182;52;2.6591e+08;902723;1270973
686s;5.8;10.9%;2.6271e+08;2.9487e+08;149;75;2.8509e+08;908289;1278623
691s;5.9;10.9%;2.6271e+08;2.9487e+08;174;46;2.6691e+08;913759;1285868
695s;5.9;10.9%;2.6272e+08;2.9487e+08;73;infeasible;917003;1291112
701s;5.9;10.9%;2.6272e+08;2.9487e+08;111;86;2.8952e+08;922672;1298780
705s;5.9;10.9%;2.6272e+08;2.9487e+08;161;65;2.7748e+08;925770;1303515
710s;5.9;10.9%;2.6273e+08;2.9487e+08;67;infeasible;931389;1309797
716s;5.9;10.9%;2.6273e+08;2.9487e+08;115;106;2.9286e+08;936709;1317642
718s;5.9;10.8%;2.6273e+08;2.946755e+08;933228;H1321143
718s;5.9;10.8%;2.6273e+08;2.945106e+08;929550;H1321240
720s;5.9;10.8%;2.6273e+08;2.9451e+08;148;59;2.8628e+08;931590;1321473
726s;5.9;10.8%;2.6273e+08;2.9451e+08;165;61;2.8437e+08;937381;1329216
730s;5.9;10.8%;2.6273e+08;2.9451e+08;178;51;2.6714e+08;941140;1334013
735s;5.9;10.8%;2.6273e+08;2.9451e+08;167;36;2.6465e+08;946422;1341765
741s;5.9;10.8%;2.6274e+08;2.9451e+08;157;60;2.7321e+08;951945;1349481
746s;5.9;10.8%;2.6274e+08;2.9451e+08;175;59;2.7942e+08;957270;1356569
750s;5.9;10.8%;2.6274e+08;2.9451e+08;164;47;2.6769e+08;959027;1359355
755s;5.9;10.8%;2.6274e+08;2.9451e+08;173;51;2.7440e+08;964747;1366843
761s;5.9;10.8%;2.6275e+08;2.9451e+08;176;60;2.7238e+08;968452;1371360
766s;5.9;10.8%;2.6275e+08;2.9451e+08;142;67;2.8460e+08;973445;1376908
770s;5.9;10.8%;2.6275e+08;2.9451e+08;173;49;2.6809e+08;977260;1381895
776s;5.9;10.8%;2.6275e+08;2.9451e+08;165;52;2.7476e+08;983286;1389756
780s;5.9;10.8%;2.6276e+08;2.9451e+08;129;85;2.8462e+08;987515;1395506
786s;5.9;10.8%;2.6276e+08;2.9451e+08;176;39;2.6299e+08;992016;1402886
790s;5.9;10.8%;2.6276e+08;2.9451e+08;139;70;2.9362e+08;996313;1407449
796s;5.9;10.8%;2.6277e+08;2.9451e+08;144;60;2.9283e+08;1001911;1414862
800s;5.9;10.8%;2.6277e+08;2.9451e+08;164;59;2.7805e+08;1005295;1419566
806s;5.9;10.8%;2.6277e+08;2.9451e+08;114;90;2.8805e+08;1011127;1427707
810s;5.9;10.8%;2.6277e+08;2.9451e+08;202;41;2.6606e+08;1013822;1432367
816s;5.9;10.8%;2.6277e+08;2.9451e+08;151;67;2.9087e+08;1019739;1437972
820s;5.9;10.8%;2.6277e+08;2.9451e+08;151;83;2.9246e+08;1023515;1442784
826s;5.9;10.8%;2.6278e+08;2.9451e+08;126;86;2.8967e+08;1029222;1450525
830s;5.9;10.8%;2.6278e+08;2.9451e+08;170;52;2.8826e+08;1032948;1456343
836s;5.9;10.8%;2.6278e+08;2.9451e+08;167;61;2.8320e+08;1038783;1463089
840s;5.9;10.8%;2.6278e+08;2.9451e+08;75;infeasible;1042530;1467958
845s;5.9;10.8%;2.6279e+08;2.9451e+08;188;56;2.6906e+08;1046076;1472566
851s;5.9;10.8%;2.6279e+08;2.9451e+08;134;78;2.9179e+08;1051642;1480285
855s;5.9;10.8%;2.6279e+08;2.9451e+08;85;infeasible;1054924;1485875
861s;5.9;10.8%;2.6279e+08;2.9451e+08;146;66;2.8596e+08;1060635;1492181
865s;5.9;10.8%;2.6280e+08;2.9451e+08;159;56;2.7205e+08;1064273;1497671
870s;5.9;10.8%;2.6280e+08;2.9451e+08;126;84;2.8821e+08;1067614;1502361
876s;5.9;10.8%;2.6281e+08;2.9451e+08;131;80;2.9317e+08;1073253;1509967
880s;5.9;10.8%;2.6281e+08;2.9451e+08;169;68;2.8093e+08;1077215;1514738
886s;5.9;10.8%;2.6281e+08;2.9451e+08;161;56;2.9178e+08;1082567;1522089
891s;5.9;10.8%;2.6281e+08;2.9451e+08;173;57;2.7093e+08;1086102;1526884
895s;5.9;10.8%;2.6281e+08;2.9451e+08;185;50;2.6782e+08;1088169;1530791
901s;5.9;10.8%;2.6282e+08;2.9451e+08;126;82;2.9175e+08;1093811;1537771
906s;5.9;10.8%;2.6282e+08;2.9451e+08;160;61;2.8195e+08;1097561;1543581
910s;5.9;10.8%;2.6282e+08;2.9451e+08;142;66;2.8022e+08;1101586;1548299
917s;5.9;10.8%;2.6282e+08;2.9451e+08;112;79;2.9173e+08;1106611;1555756
921s;5.9;10.8%;2.6282e+08;2.9451e+08;143;78;2.8805e+08;1110598;1560198
926s;5.9;10.8%;2.6283e+08;2.9451e+08;123;64;2.8861e+08;1114655;1564939
930s;5.9;10.8%;2.6283e+08;2.9451e+08;165;57;2.7073e+08;1118280;1570828
935s;5.9;10.8%;2.6283e+08;2.9451e+08;161;64;2.8529e+08;1122661;1575680
941s;5.9;10.8%;2.6283e+08;2.9451e+08;184;55;2.6972e+08;1128265;1582808
946s;5.9;10.8%;2.6283e+08;2.9451e+08;158;59;2.7537e+08;1132405;1588438
950s;5.9;10.8%;2.6283e+08;2.9451e+08;185;49;2.7207e+08;1135579;1592921
956s;5.9;10.8%;2.6284e+08;2.9451e+08;171;60;2.7133e+08;1141002;1599915
961s;5.9;10.8%;2.6284e+08;2.9451e+08;127;78;2.9128e+08;1145166;1605430
967s;5.9;10.8%;2.6284e+08;2.9451e+08;135;67;2.8690e+08;1148675;1610634
967s;5.9;10.7%;2.6284e+08;2.942231e+08;1141165;H1611814
971s;5.9;10.7%;2.6284e+08;2.9422e+08;143;78;2.8310e+08;1144563;1615880
976s;5.9;10.7%;2.6284e+08;2.9422e+08;163;67;2.8065e+08;1149219;1621250
980s;5.9;10.7%;2.6285e+08;2.9422e+08;167;57;2.7286e+08;1152336;1626961
987s;5.9;10.7%;2.6285e+08;2.9422e+08;62;infeasible;1157909;1633382
991s;5.9;10.7%;2.6285e+08;2.9422e+08;112;89;2.8302e+08;1161029;1639307
995s;5.9;10.7%;2.6285e+08;2.9422e+08;165;71;2.8373e+08;1165151;1643966
1000s;5.9;10.7%;2.6285e+08;2.9422e+08;171;53;2.7746e+08;1168460;1648467
1005s;5.9;10.7%;2.6285e+08;2.9422e+08;165;54;2.7124e+08;1171956;1654010
1011s;5.9;10.7%;2.6285e+08;2.9422e+08;130;78;2.7903e+08;1177227;1661160
1016s;5.9;10.7%;2.6285e+08;2.9422e+08;170;40;2.6978e+08;1181378;1666025
1019s;5.9;10.6%;2.6285e+08;2.940942e+08;1178623;H1669464
1021s;5.9;10.6%;2.6285e+08;2.9409e+08;188;61;2.8161e+08;1180679;1670046
1026s;5.9;10.6%;2.6285e+08;2.9409e+08;112;94;2.8983e+08;1184283;1674403
1031s;5.9;10.6%;2.6286e+08;2.9409e+08;151;95;2.9218e+08;1186522;1678706
1036s;5.9;10.6%;2.6286e+08;2.9409e+08;133;74;2.8489e+08;1190941;1683915
1041s;5.9;10.6%;2.6286e+08;2.9409e+08;75;infeasible;1193857;1689478
1045s;5.9;10.6%;2.6286e+08;2.9409e+08;96;infeasible;1197491;1694558
1050s;5.9;10.6%;2.6286e+08;2.9409e+08;124;91;2.9102e+08;1201406;1699321
1055s;5.9;10.6%;2.6287e+08;2.9409e+08;82;infeasible;1204889;1704302
1061s;5.9;10.6%;2.6287e+08;2.9409e+08;159;59;2.8430e+08;1208548;1710102
1066s;5.9;10.6%;2.6287e+08;2.9409e+08;147;65;2.9170e+08;1212736;1714876
1070s;5.9;10.6%;2.6287e+08;2.9409e+08;190;46;2.6663e+08;1216047;1719462
1075s;5.9;10.6%;2.6288e+08;2.9409e+08;152;58;2.8362e+08;1219795;1724719
1080s;5.9;10.6%;2.6288e+08;2.9409e+08;85;infeasible;1223661;1729690
1085s;5.9;10.6%;2.6288e+08;2.9409e+08;163;57;2.7233e+08;1227094;1733993
1090s;5.9;10.6%;2.6288e+08;2.9409e+08;122;76;2.9328e+08;1230616;1739544
1095s;5.9;10.6%;2.6288e+08;2.9409e+08;123;102;2.9292e+08;1234701;1744080
1101s;5.9;10.6%;2.6288e+08;2.9409e+08;152;65;2.8998e+08;1236230;1749045
1106s;5.9;10.6%;2.6289e+08;2.9409e+08;69;infeasible;1239783;1750931
1111s;5.9;10.6%;2.6289e+08;2.9409e+08;87;infeasible;1242678;1756004
1116s;5.9;10.6%;2.6289e+08;2.9409e+08;54;132;2.9299e+08;1247034;1761091
1122s;5.9;10.6%;2.6289e+08;2.9409e+08;90;infeasible;1250708;1765719
1127s;5.9;10.6%;2.6289e+08;2.9409e+08;92;infeasible;1254361;1770812
1131s;5.9;10.6%;2.6289e+08;2.9409e+08;171;56;2.7299e+08;1255548;1773755
1131s;5.9;10.6%;2.6289e+08;2.940582e+08;1254466;H1773857
1134s;5.9;10.6%;2.6289e+08;2.940582e+08;1254681;H1775560
1136s;5.9;10.6%;2.6289e+08;2.9406e+08;146;67;2.9184e+08;1256119;1775878
1136s;5.9;10.6%;2.6289e+08;2.940582e+08;1256119;H1775907
1143s;5.9;10.6%;2.6289e+08;2.9406e+08;110;95;2.9243e+08;1260341;1779877
1146s;5.9;10.6%;2.6289e+08;2.9406e+08;171;50;2.6951e+08;1262484;1783388
1152s;5.9;10.6%;2.6289e+08;2.9406e+08;181;37;2.6310e+08;1266357;1789454
1155s;5.9;10.6%;2.6289e+08;2.9406e+08;93;infeasible;1268692;1791504
1158s;5.9;10.6%;2.6289e+08;2.940582e+08;1270595;H1794508
1161s;5.9;10.6%;2.6289e+08;2.940582e+08;1271584;H1797049
1164s;5.9;10.6%;2.6289e+08;2.940582e+08;1273776;H1798501
1167s;5.9;10.6%;2.6289e+08;2.940582e+08;1274987;H1801406
1169s;5.9;10.6%;2.6290e+08;2.940582e+08;1276513;H1802909
1172s;5.9;10.6%;2.6290e+08;2.9406e+08;86;infeasible;1278031;1805060
1172s;5.9;10.6%;2.6290e+08;2.940582e+08;1278031;H1805064
1174s;5.9;10.6%;2.6290e+08;2.940372e+08;1278417;H1807184
1175s;5.9;10.6%;2.6290e+08;2.9404e+08;124;84;2.9250e+08;1278417;1808271
1181s;5.9;10.6%;2.6290e+08;2.9404e+08;125;71;2.8960e+08;1282426;1811414
1185s;5.9;10.6%;2.6290e+08;2.9404e+08;161;55;2.7457e+08;1284699;1813668
1191s;5.9;10.6%;2.6290e+08;2.9404e+08;163;58;2.7259e+08;1288427;1820245
1198s;5.9;10.6%;2.6290e+08;2.939336e+08;1289023;H1825149
1200s;5.9;10.6%;2.6290e+08;2.9393e+08;158;69;2.8475e+08;1289937;1827580
1206s;5.9;10.6%;2.6290e+08;2.9393e+08;126;87;2.9347e+08;1293529;1830676
1213s;5.9;10.6%;2.6291e+08;2.9393e+08;78;infeasible;1296900;1836283
1216s;5.9;10.6%;2.6291e+08;2.9393e+08;151;65;2.7956e+08;1298696;1838825
1222s;5.9;10.6%;2.6291e+08;2.9393e+08;179;52;2.6789e+08;1303160;1844670
1227s;5.9;10.6%;2.6291e+08;2.9393e+08;148;69;2.8861e+08;1306613;1849227
1230s;5.9;10.6%;2.6291e+08;2.9393e+08;189;39;2.6359e+08;1308832;1852122
1236s;5.9;10.6%;2.6291e+08;2.9393e+08;110;103;2.8858e+08;1312515;1857186
1241s;5.9;10.6%;2.6291e+08;2.9393e+08;178;45;2.6926e+08;1316085;1862731
