0s;-;61.7%;7937.00000;20708.000000;0;0;H
160s;11.2;37.5%;9697.00000;15504.0000;73;77;9860.31894;440178;828716
165s;11.2;37.5%;9697.00000;15504.0000;43;78;12710.0027;461645;871300
170s;11.2;37.5%;9697.00000;15504.0000;45;86;12181.9056;483776;911316
175s;11.2;37.5%;9697.00000;15504.0000;30;98;14803.0000;504506;948748
180s;11.2;37.5%;9697.00000;15504.0000;46;74;10491.2957;519879;965824
185s;11.2;37.5%;9697.00000;15504.0000;76;75;9706.56477;532956;1003968
190s;11.2;37.5%;9697.00000;15504.0000;28;93;14814.7941;553156;1040959
195s;11.2;37.5%;9697.00000;15504.0000;37;73;12080.6315;572978;1079450
200s;11.2;37.5%;9697.00000;15504.0000;64;73;11069.2399;590578;1112972
205s;11.2;37.5%;9697.00000;15504.0000;44;82;13054.5502;609007;1147803
210s;11.1;37.5%;9697.00000;15504.0000;66;77;10663.4295;627896;1181807
215s;11.1;37.5%;9697.00000;15504.0000;62;72;9715.40626;648928;1221255
220s;11.1;37.5%;9697.00000;15504.0000;87;cutoff;666459;1256407
225s;11.1;37.5%;9697.00000;15504.0000;95;cutoff;681422;1284281
230s;11.1;37.5%;9697.00000;15504.0000;45;86;12220.2243;698253;1317466
235s;11.1;37.5%;9697.00000;15504.0000;48;90;15398.3364;715662;1351833
240s;11.1;37.5%;9697.00000;15504.0000;36;84;14482.1302;735037;1386432
245s;11.1;37.5%;9697.00000;15504.0000;75;74;9795.80206;754225;1423426
250s;11.1;37.5%;9697.00000;15504.0000;90;70;9697.00000;770376;1454347
255s;11.1;37.5%;9697.00000;15504.0000;38;86;14872.9349;783583;1481521
260s;11.1;37.5%;9697.00000;15504.0000;20;100;14937.7761;802419;1515033
265s;11.1;37.5%;9697.00000;15504.0000;34;82;11333.8552;821689;1551191
270s;11.1;37.5%;9697.00000;15504.0000;67;74;11478.2505;841454;1587316
275s;11.1;37.5%;9697.00000;15504.0000;84;infeasible;857324;1618040
280s;11.1;37.5%;9697.00000;15504.0000;56;83;11727.6995;875726;1654878
285s;11.1;37.5%;9697.00000;15504.0000;26;97;14901.8872;894108;1689476
290s;11.1;37.5%;9697.00000;15504.0000;24;85;15105.0000;912501;1724827
295s;11.1;37.5%;9697.00000;15504.0000;53;80;10401.0112;928652;1757933
300s;11.0;37.5%;9697.00000;15504.0000;59;77;10566.9174;944434;1788789
305s;11.0;37.5%;9697.00000;15504.0000;24;89;14466.2939;961685;1823334
310s;11.0;37.5%;9697.00000;15504.0000;62;71;10870.1163;978355;1855623
315s;11.0;37.5%;9697.00000;15504.0000;19;92;14530.4270;997082;1889949
320s;11.0;37.5%;9697.00000;15504.0000;36;89;14121.7703;1014040;1922861
326s;11.0;37.5%;9697.00000;15504.0000;34;85;12133.6085;1024207;1944345
330s;11.0;37.5%;9697.00000;15504.0000;47;81;12388.7504;1036409;1965169
335s;11.0;37.5%;9697.00000;15504.0000;34;84;15441.2565;1053062;1998496
340s;11.0;37.5%;9697.00000;15504.0000;47;83;12813.0458;1070869;2034165
345s;11.0;37.5%;9697.00000;15504.0000;91;72;9699.56759;1088324;2067019
350s;11.0;37.5%;9697.00000;15504.0000;93;cutoff;1104249;2097930
355s;11.0;37.5%;9697.00000;15504.0000;88;cutoff;1122081;2131867
360s;11.0;37.5%;9697.00000;15504.0000;38;82;14293.0133;1137673;2164279
365s;11.0;37.5%;9697.00000;15504.0000;32;90;14411.6238;1151422;2191160
370s;11.0;37.5%;9697.00000;15504.0000;80;cutoff;1168250;2224497
375s;11.0;37.5%;9697.00000;15504.0000;44;93;14366.2410;1183673;2253769
380s;11.0;37.5%;9697.00000;15504.0000;47;84;11484.4427;1201331;2287986
385s;11.0;37.5%;9697.00000;15504.0000;60;72;11695.5788;1218268;2321253
390s;11.0;37.5%;9697.00000;15504.0000;48;77;12083.1515;1233595;2352361
395s;11.0;37.5%;9697.00000;15504.0000;43;87;13209.7473;1251016;2386949
400s;11.0;37.5%;9697.00000;15504.0000;59;76;11527.5634;1268109;2420160
405s;11.0;37.5%;9697.00000;15504.0000;41;79;11215.3548;1283585;2450667
410s;11.0;37.5%;9697.00000;15504.0000;67;72;11762.7987;1299569;2483654
415s;11.0;37.5%;9697.00000;15504.0000;86;cutoff;1312328;2508290
420s;11.0;37.5%;9697.00000;15504.0000;48;83;11879.2845;1328820;2540460
425s;11.0;37.5%;9697.00000;15504.0000;78;77;12713.3362;1341799;2566902
430s;11.0;37.5%;9697.00000;15504.0000;43;81;13214.7034;1358537;2600806
435s;11.0;37.5%;9697.00000;15504.0000;75;77;9850.99981;1366341;2617626
440s;11.0;37.5%;9697.00000;15504.0000;23;98;14679.1881;1381070;2646518
445s;11.0;37.5%;9697.00000;15504.0000;59;74;10843.8889;1397900;2680506
450s;11.0;37.5%;9697.00000;15504.0000;39;83;13111.6219;1415118;2713529
455s;11.0;37.5%;9697.00000;15504.0000;70;73;9697.00000;1430586;2747204
460s;11.0;37.5%;9697.00000;15504.0000;55;86;11966.5978;1441990;2767569
465s;11.0;37.5%;9697.00000;15504.0000;51;71;11361.6420;1459528;2802481
470s;10.9;37.5%;9697.00000;15504.0000;86;cutoff;1475114;2833133
475s;10.9;37.5%;9697.00000;15504.0000;86;cutoff;1491484;2866247
480s;10.9;37.5%;9697.00000;15504.0000;55;74;11223.2727;1507505;2900173
485s;10.9;37.5%;9697.00000;15504.0000;25;87;13437.4600;1524100;2932728
490s;10.9;37.5%;9697.00000;15504.0000;70;76;9697.00000;1540151;2966107
495s;10.9;37.5%;9697.00000;15504.0000;87;cutoff;1556666;3000014
500s;10.9;37.5%;9697.00000;15504.0000;17;103;15092.2996;1573633;3032740
505s;10.9;37.5%;9697.00000;15504.0000;16;96;15318.3299;1590178;3065734
510s;10.9;37.5%;9697.00000;15504.0000;61;83;9850.58114;1603094;3092818
515s;10.9;37.5%;9697.00000;15504.0000;44;88;12634.7135;1618258;3123758
520s;10.9;37.5%;9697.00000;15504.0000;61;74;10737.0638;1633718;3156039
525s;10.9;37.5%;9697.00000;15504.0000;65;72;10716.2854;1650028;3186950
530s;10.9;37.5%;9697.00000;15504.0000;46;73;11888.4815;1666626;3221456
535s;10.9;37.5%;9697.00000;15504.0000;28;84;14548.6232;1678397;3247759
540s;10.9;37.5%;9697.00000;15504.0000;32;96;14477.2280;1691422;3273254
545s;10.9;37.5%;9697.00000;15504.0000;63;78;10399.0381;1706746;3303107
550s;10.9;37.5%;9697.00000;15504.0000;56;75;12183.4643;1723175;3335506
555s;10.9;37.5%;9697.00000;15504.0000;72;74;10085.0211;1738059;3366184
560s;10.9;37.5%;9697.00000;15504.0000;90;infeasible;1751710;3395658
565s;10.9;37.5%;9697.00000;15504.0000;93;cutoff;1766460;3427274
570s;10.9;37.5%;9697.00000;15504.0000;24;90;14946.1151;1779890;3451832
575s;10.9;37.5%;9697.00000;15504.0000;20;93;15280.8957;1795850;3482788
580s;10.9;37.5%;9697.00000;15504.0000;56;67;10491.7936;1811585;3514347
585s;10.8;37.5%;9697.00000;15504.0000;89;cutoff;1825059;3541518
590s;10.8;37.5%;9697.00000;15504.0000;61;73;10878.6862;1840797;3573012
596s;10.8;37.5%;9697.00000;15504.0000;23;97;15235.5194;1852027;3596915
600s;10.8;37.5%;9697.00000;15504.0000;111;infeasible;1863200;3618443
605s;10.8;37.5%;9697.00000;15504.0000;66;80;10008.8613;1878334;3647997
610s;10.8;37.5%;9697.00000;15504.0000;40;82;13586.5733;1885931;3648017
615s;10.8;37.5%;9697.00000;15504.0000;88;infeasible;1898402;3685550
620s;10.8;37.5%;9697.00000;15504.0000;98;cutoff;1913678;3715777
625s;10.8;37.5%;9697.00000;15504.0000;43;84;12346.3536;1927980;3744584
630s;10.8;37.5%;9697.00000;15504.0000;35;89;13771.0000;1932777;3755338
635s;10.8;37.5%;9697.00000;15504.0000;106;infeasible;1945128;3780490
640s;10.8;37.5%;9697.00000;15504.0000;50;76;11461.4601;1959032;3810442
645s;10.8;37.5%;9697.00000;15504.0000;24;87;15176.4347;1974082;3840424
650s;10.8;37.5%;9697.00000;15504.0000;39;90;14167.6079;1988020;3868721
655s;10.8;37.5%;9697.00000;15504.0000;62;73;11024.5440;2003054;3896700
660s;10.8;37.5%;9697.00000;15504.0000;69;82;10246.9921;2018218;3927094
665s;10.8;37.5%;9697.00000;15504.0000;76;71;9776.28281;2032724;3957792
670s;10.8;37.5%;9697.00000;15504.0000;62;90;13632.5425;2046317;3983868
675s;10.8;37.5%;9697.00000;15504.0000;53;88;12723.4297;2060488;4013958
680s;10.8;37.5%;9697.00000;15504.0000;40;81;13877.2314;2074474;4040863
685s;10.8;37.5%;9697.00000;15504.0000;34;85;14610.6726;2087691;4068976
690s;10.8;37.5%;9697.00000;15504.0000;26;94;14850.2201;2101863;4096966
695s;10.8;37.5%;9697.00000;15504.0000;43;87;15253.3082;2115289;4125253
700s;10.8;37.5%;9697.00000;15504.0000;42;88;13091.3484;2128906;4151962
705s;10.8;37.5%;9697.00000;15504.0000;37;79;14855.8216;2141688;4178875
710s;10.8;37.5%;9697.00000;15504.0000;55;77;12007.4510;2144103;4185342
715s;10.8;37.5%;9697.00000;15504.0000;53;83;10657.1857;2157941;4210876
720s;10.8;37.5%;9697.00000;15504.0000;81;infeasible;2170904;4237648
725s;10.8;37.5%;9697.00000;15504.0000;90;infeasible;2184119;4263033
730s;10.8;37.5%;9697.00000;15504.0000;87;cutoff;2196696;4288999
735s;10.8;37.5%;9697.00000;15504.0000;77;cutoff;2207085;4311344
740s;10.8;37.5%;9697.00000;15504.0000;64;74;12137.9146;2218047;4334950
745s;10.8;37.5%;9697.00000;15504.0000;25;99;14947.6991;2230942;4360056
750s;10.8;37.5%;9697.00000;15504.0000;55;80;11258.6153;2244976;4386449
755s;10.8;37.5%;9697.00000;15504.0000;35;78;12829.5678;2256394;4411501
760s;10.8;37.5%;9697.00000;15504.0000;98;infeasible;2267621;4437020
765s;10.8;37.5%;9697.00000;15504.0000;25;87;14544.0000;2281133;4462658
770s;10.8;37.5%;9697.00000;15504.0000;57;74;11513.8024;2290278;4481958
775s;10.8;37.5%;9697.00000;15504.0000;46;87;13641.6221;2303995;4510399
780s;10.7;37.5%;9697.00000;15504.0000;33;88;14313.0000;2314922;4533859
785s;10.7;37.5%;9697.00000;15504.0000;92;cutoff;2325249;4555057
790s;10.7;37.5%;9697.00000;15504.0000;36;85;13328.2650;2337544;4580293
795s;10.7;37.5%;9697.00000;15504.0000;84;infeasible;2349951;4608037
800s;10.7;37.5%;9697.00000;15504.0000;32;93;13702.0127;2359400;4625379
805s;10.7;37.5%;9697.00000;15504.0000;36;87;14653.1657;2371737;4650395
810s;10.7;37.5%;9697.00000;15504.0000;93;infeasible;2383071;4674857
815s;10.7;37.5%;9697.00000;15504.0000;41;85;13026.3828;2396456;4701055
820s;10.7;37.5%;9697.00000;15504.0000;27;96;14911.6719;2407909;4725418
825s;10.7;37.5%;9697.00000;15504.0000;24;91;15335.4422;2419616;4749619
830s;10.7;37.5%;9697.00000;15504.0000;63;80;10038.7778;2432913;4774685
835s;10.7;37.5%;9697.00000;15504.0000;41;85;12562.1444;2444546;4800775
840s;10.7;37.5%;9697.00000;15504.0000;38;80;12013.5820;2454219;4819472
845s;10.7;37.5%;9697.00000;15504.0000;34;81;13340.9577;2465117;4841883
850s;10.7;37.5%;9697.00000;15504.0000;55;70;11386.9038;2477595;4866350
855s;10.7;37.5%;9697.00000;15504.0000;78;cutoff;2486319;4887214
860s;10.7;37.5%;9697.00000;15504.0000;92;cutoff;2497547;4909139
865s;10.7;37.5%;9697.00000;15504.0000;103;cutoff;2508846;4932847
870s;10.7;37.5%;9697.00000;15504.0000;40;86;14739.3804;2521001;4957361
875s;10.7;37.5%;9697.00000;15504.0000;31;87;13436.7088;2530195;4974837
880s;10.7;37.5%;9697.00000;15504.0000;53;79;10977.3685;2542112;4998873
885s;10.7;37.5%;9697.00000;15504.0000;67;76;10687.8383;2553861;5022787
890s;10.7;37.5%;9697.00000;15504.0000;72;73;9697.00000;2565624;5045809
895s;10.7;37.5%;9697.00000;15504.0000;74;73;10291.1071;2576918;5068657
900s;10.7;37.5%;9697.00000;15504.0000;56;75;11055.5748;2587664;5090199
905s;10.7;37.5%;9697.00000;15504.0000;29;84;12928.0000;2598303;5113356
910s;10.7;37.5%;9697.00000;15504.0000;35;82;11840.4524;2606528;5128721
915s;10.7;37.5%;9697.00000;15504.0000;43;80;13641.3764;2618185;5154130
920s;10.7;37.5%;9697.00000;15504.0000;34;86;14293.8982;2628503;5175164
925s;10.7;37.5%;9697.00000;15504.0000;83;infeasible;2640517;5197453
930s;10.7;37.5%;9697.00000;15504.0000;32;78;13280.2714;2650089;5216838
935s;10.7;37.5%;9697.00000;15504.0000;30;90;12854.7398;2660528;5240224
940s;10.7;37.5%;9697.00000;15504.0000;26;107;15286.7653;2671959;5261741
945s;10.7;37.5%;9697.00000;15504.0000;59;73;11726.6863;2680194;5279200
950s;10.7;37.5%;9697.00000;15504.0000;32;98;14418.5585;2691495;5302630
955s;10.7;37.5%;9697.00000;15504.0000;61;72;9768.11911;2700707;5322872
960s;10.7;37.5%;9697.00000;15504.0000;45;79;13152.8740;2712435;5344677
965s;10.7;37.5%;9697.00000;15504.0000;82;cutoff;2723155;5368190
970s;10.7;37.5%;9697.00000;15504.0000;44;90;12968.1320;2732526;5385995
975s;10.7;37.5%;9697.00000;15504.0000;31;94;14406.0000;2741730;5406432
980s;10.7;37.5%;9697.00000;15504.0000;70;69;10950.9184;2753074;5429075
985s;10.7;37.5%;9697.00000;15504.0000;48;78;12146.9261;2761133;5445485
990s;10.7;37.4%;9698.06118;15504.0000;52;88;14599.3710;2772656;5467329
995s;10.7;37.4%;9699.23756;15504.0000;64;73;10198.9654;2782989;5488573
1000s;10.7;37.4%;9700.51387;15504.0000;52;75;10256.2831;2794279;5510537
1005s;10.7;37.4%;9701.61686;15504.0000;27;87;13054.8093;2803314;5529160
1010s;10.7;37.4%;9702.95392;15504.0000;57;80;12585.0240;2814527;5551685
1015s;10.7;37.4%;9704.05161;15504.0000;53;76;11788.8045;2824558;5571685
1020s;10.7;37.4%;9705.46841;15504.0000;75;77;11219.1659;2835543;5594695
1025s;10.7;37.4%;9706.60055;15504.0000;42;92;12231.0477;2845933;5615221
1030s;10.7;37.4%;9707.41978;15504.0000;51;85;11367.3980;2852625;5630755
1035s;10.7;37.4%;9707.41978;15504.0000;43;83;13883.1445;2852628;5631240
1040s;10.7;37.4%;9708.35813;15504.0000;46;74;14140.5297;2861261;5646156
1045s;10.7;37.4%;9709.48252;15504.0000;40;77;13570.7445;2869587;5664320
1050s;10.7;37.4%;9710.61770;15504.0000;49;80;11989.5132;2880061;5684231
1055s;10.7;37.4%;9711.88580;15504.0000;68;85;10098.2030;2889327;5704658
1060s;10.7;37.4%;9713.18612;15504.0000;46;81;14009.6466;2900774;5726943
1065s;10.7;37.3%;9714.39458;15504.0000;84;cutoff;2911071;5748864
1070s;10.6;37.3%;9715.41907;15504.0000;81;cutoff;2921039;5768231
1075s;10.6;37.3%;9716.68692;15504.0000;66;75;10478.7235;2932462;5790873
1080s;10.6;37.3%;9717.87296;15504.0000;34;81;12851.7243;2943296;5811128
1085s;10.6;37.3%;9719.18979;15504.0000;34;89;15077.6136;2954546;5834457
1090s;10.6;37.3%;9720.34088;15504.0000;46;84;12589.5380;2964440;5855598
1095s;10.6;37.3%;9721.42489;15504.0000;49;76;11089.9436;2974169;5874236
1102s;10.6;37.3%;9721.69995;15504.0000;29;93;14197.0000;2982435;5879068
1105s;10.6;37.3%;9722.45338;15504.0000;35;81;15109.7922;2984725;5895084
1110s;10.6;37.3%;9723.89619;15504.0000;53;83;10138.6171;2995999;5919821
1115s;10.6;37.3%;9725.05621;15504.0000;32;92;14724.0037;3005369;5940874
1120s;10.6;37.3%;9726.35638;15504.0000;36;84;12799.3661;3016029;5963579
1125s;10.6;37.3%;9727.56679;15504.0000;94;infeasible;3026473;5983520
1130s;10.6;37.2%;9728.83195;15504.0000;95;cutoff;3035736;6005084
1135s;10.6;37.2%;9729.92188;15504.0000;29;85;15415.6093;3045446;6024944
1140s;10.6;37.2%;9730.94155;15504.0000;40;80;12423.7216;3055628;6044911
1145s;10.6;37.2%;9732.04175;15504.0000;68;76;10029.7326;3065735;6066010
1150s;10.6;37.2%;9733.03241;15504.0000;47;84;13718.9478;3076196;6088026
1155s;10.6;37.2%;9734.06042;15504.0000;38;83;12652.7606;3085517;6107682
1160s;10.6;37.2%;9735.15490;15504.0000;33;85;13787.5529;3094713;6125806
1165s;10.6;37.2%;9736.15275;15504.0000;51;80;11477.1739;3104834;6146169
1170s;10.6;37.2%;9737.10283;15504.0000;91;cutoff;3114658;6167171
1175s;10.6;37.2%;9738.32895;15504.0000;56;87;12326.1355;3124960;6188129
1180s;10.6;37.2%;9739.35570;15504.0000;40;88;14279.1773;3134920;6208911
1185s;10.6;37.2%;9740.39423;15504.0000;40;80;13675.0652;3144952;6230796
1190s;10.6;37.2%;9741.41691;15504.0000;55;81;10388.9224;3154552;6248402
1195s;10.6;37.2%;9742.34441;15504.0000;72;78;9778.27007;3164812;6269077
1200s;10.6;37.2%;9743.08660;15504.0000;35;81;12871.0000;3171141;6284025
1205s;10.6;37.2%;9744.06341;15504.0000;50;85;14933.7189;3181962;6304450
1210s;10.6;37.1%;9745.12017;15504.0000;65;74;10451.0358;3191984;6326197
1215s;10.6;37.1%;9746.18797;15504.0000;64;80;12620.2591;3201613;6346351
1220s;10.6;37.1%;9747.21354;15504.0000;86;infeasible;3211623;6365429
1225s;10.6;37.1%;9748.21988;15504.0000;44;84;15004.1069;3218386;6383551
1230s;10.6;37.1%;9748.98775;15504.0000;50;89;13482.8460;3226849;6399329
1235s;10.6;37.1%;9749.98314;15504.0000;86;cutoff;3237082;6420484
1240s;10.6;37.1%;9750.50989;15504.0000;81;cutoff;3242250;6431582
1245s;10.6;37.1%;9751.41530;15504.0000;86;infeasible;3251105;6449109
1250s;10.6;37.1%;9752.37004;15504.0000;39;82;13145.9843;3261359;6470310
1260s;10.6;37.1%;9753.03842;15504.0000;85;cutoff;3274956;6484997
1265s;10.6;37.1%;9754.20258;15504.0000;32;91;15022.6010;3281356;6510228
1270s;10.6;37.1%;9755.20740;15504.0000;99;cutoff;3291834;6532633
1275s;10.6;37.1%;9756.00381;15504.0000;47;75;11218.2414;3300952;6549438
1280s;10.6;37.1%;9757.13831;15504.0000;61;84;11626.7344;3310656;6571002
1285s;10.6;37.1%;9758.02149;15504.0000;24;81;14932.2654;3319897;6590220
1290s;10.6;37.1%;9759.02360;15504.0000;84;cutoff;3329919;6609649
1295s;10.6;37.0%;9760.08011;15504.0000;61;77;11119.1723;3339538;6629015
1300s;10.6;37.0%;9761.09658;15504.0000;33;80;14295.0819;3348206;6648972
1305s;10.6;37.0%;9762.03678;15504.0000;50;84;11789.9829;3357818;6668061
1310s;10.6;37.0%;9762.89643;15504.0000;26;93;14980.0000;3365225;6684532
1315s;10.6;37.0%;9763.57138;15504.0000;37;85;12375.2917;3374739;6700065
1320s;10.6;37.0%;9764.73185;15504.0000;39;87;12308.0565;3384470;6721102
1325s;10.6;37.0%;9765.59555;15504.0000;52;79;12053.3516;3392875;6738678
1330s;10.6;37.0%;9766.46829;15504.0000;42;81;12111.6779;3402768;6758479
1335s;10.6;37.0%;9767.46463;15504.0000;26;77;14564.9911;3411842;6778448
1340s;10.6;37.0%;9768.45440;15504.0000;41;80;14195.7579;3422330;6798396
1345s;10.6;37.0%;9769.45475;15504.0000;28;100;15023.2673;3431116;6815859
1350s;10.6;37.0%;9770.44343;15504.0000;40;85;14117.9639;3441374;6837217
1355s;10.6;37.0%;9770.57886;15504.0000;49;79;11420.7605;3443561;6842150
1360s;10.6;37.0%;9771.09134;15504.0000;90;cutoff;3448055;6852004
1365s;10.6;37.0%;9771.88614;15504.0000;84;73;9788.66193;3455874;6868467
1370s;10.6;37.0%;9772.99532;15504.0000;43;83;14463.2636;3464701;6889652
1375s;10.6;37.0%;9773.87544;15504.0000;33;84;15039.4053;3473083;6907261
1380s;10.6;37.0%;9774.85650;15504.0000;26;86;15101.1165;3483068;6926154
1385s;10.6;36.9%;9775.79990;15504.0000;49;80;11666.3873;3492447;6945281
1390s;10.6;36.9%;9776.52054;15504.0000;57;74;10655.7962;3500803;6962921
1397s;10.6;36.9%;9777.33195;15504.0000;19;96;14710.6765;3506859;6978930
1400s;10.6;36.9%;9777.58251;15504.0000;64;84;10593.7436;3511439;6984034
1405s;10.6;36.9%;9778.51933;15504.0000;83;infeasible;3520213;7004339
1410s;10.6;36.9%;9779.42753;15504.0000;23;94;15186.0000;3528667;7023203
1415s;10.6;36.9%;9780.19825;15504.0000;32;90;14062.5795;3537599;7040391
1420s;10.6;36.9%;9781.15833;15504.0000;79;77;9812.00113;3546892;7059886
1425s;10.6;36.9%;9781.93901;15504.0000;24;89;15293.3150;3555647;7077600
1430s;10.6;36.9%;9782.75191;15504.0000;54;76;11120.5604;3563313;7094717
1435s;10.6;36.9%;9783.59803;15504.0000;39;93;12822.0699;3573489;7113074
1440s;10.6;36.9%;9784.47701;15504.0000;84;infeasible;3580767;7130551
1445s;10.6;36.9%;9785.33227;15504.0000;33;90;14617.0529;3589676;7150019
1450s;10.6;36.9%;9785.77191;15504.0000;91;infeasible;3595465;7162139
1455s;10.6;36.9%;9786.73132;15504.0000;32;85;14753.4919;3604927;7179898
1460s;10.6;36.9%;9787.59913;15504.0000;57;87;11511.5017;3613816;7197615
1465s;10.6;36.9%;9788.49299;15504.0000;26;104;14669.0000;3622247;7217732
1470s;10.6;36.9%;9789.32949;15504.0000;43;89;12287.8588;3630081;7235351
1475s;10.6;36.9%;9790.16406;15504.0000;85;infeasible;3638706;7253372
1480s;10.6;36.8%;9790.99568;15504.0000;26;98;14888.0000;3647719;7272321
1485s;10.5;36.8%;9791.92827;15504.0000;52;81;10511.3685;3655861;7289890
1490s;10.5;36.8%;9792.81940;15504.0000;48;84;11747.0413;3664963;7309664
1495s;10.5;36.8%;9793.24305;15504.0000;60;73;11168.4940;3668957;7317088
1500s;10.5;36.8%;9793.99397;15504.0000;54;78;11154.4374;3678090;7333935
1505s;10.5;36.8%;9794.98578;15504.0000;57;82;12435.7409;3688106;7355573
1510s;10.5;36.8%;9795.76793;15504.0000;56;79;10712.5919;3696178;7373488
1515s;10.5;36.8%;9796.69074;15504.0000;35;94;15156.9471;3706784;7392800
1520s;10.5;36.8%;9797.55065;15504.0000;58;81;14383.6033;3713699;7409893
