,instance,status,obj,model time (s),total time (s),gap
0,UAG_10_p4_2_makespan,2,7741.0,1.7400000095367432,1.7999799251556396,0.0
0,UAG_10_p4_2_deadline,2,6661.0,1.0550000667572021,1.108464002609253,0.0
0,UAG_10_p4_3_makespan,2,8221.0,2.0149998664855957,2.0762860774993896,0.0
0,UAG_10_p4_3_deadline,2,7141.0,3.0290000438690186,3.0864768028259277,0.0
0,UAG_10_p4_4_makespan,2,7595.0,1.5429999828338623,1.5967214107513428,0.0
0,UAG_10_p4_4_deadline,2,6515.0,1.3980000019073486,1.4586400985717773,0.0
0,UAG_10_p4_5_makespan,2,8024.0,3.2019999027252197,3.2586891651153564,0.0
0,UAG_10_p4_5_deadline,2,6944.0,2.5829999446868896,2.6386468410491943,0.0
0,UAG_10_p5_1_makespan,2,8039.0,2.678999900817871,2.740377187728882,0.0
0,UAG_10_p5_1_deadline,2,6959.0,2.2769999504089355,2.332557439804077,0.0
0,UAG_10_p5_2_makespan,2,8184.0,2.111999988555908,2.1700100898742676,0.0
0,UAG_10_p5_2_deadline,2,7104.0,2.56499981880188,2.61830472946167,0.0
0,UAG_10_p5_3_makespan,2,8447.0,1.879000186920166,1.9398517608642578,0.0
0,UAG_10_p5_3_deadline,2,7367.0,2.4739999771118164,2.5301854610443115,0.0
0,UAG_10_p5_4_makespan,2,7751.0,3.1559998989105225,3.2092928886413574,0.0
0,UAG_10_p5_4_deadline,2,6671.0,3.01200008392334,3.067796230316162,0.0
0,UAG_10_p5_5_makespan,2,8316.0,0.9939999580383301,1.0494048595428467,0.0
0,UAG_10_p5_5_deadline,2,7236.0,1.132000207901001,1.1921093463897705,0.0
0,BAG_15_p2_1_makespan,2,8372.0,324.89800000190735,325.01694989204407,0.0
0,BAG_15_p2_1_deadline,2,6707.0,557.893000125885,558.0195395946503,0.0
0,BAG_15_p2_2_makespan,9,8178.0,3600.09299993515,3600.2267396450043,0.15407190022010273
0,BAG_15_p2_2_deadline,2,6470.0,2952.494999885559,2960.0451283454895,0.0
0,BAG_15_p2_3_makespan,9,8477.0,3600.1879999637604,3600.3443081378937,0.21434469741653886
0,BAG_15_p2_3_deadline,9,6932.0,3600.4100000858307,3601.719170808792,0.32285054818234277
0,BAG_15_p2_4_makespan,2,8514.0,1389.170000076294,1391.078041791916,0.0
0,BAG_15_p2_4_deadline,2,6849.0,799.1570000648499,799.3264117240906,0.0
0,BAG_15_p2_5_makespan,2,7769.0,3156.473000049591,3156.6421990394592,0.0
0,BAG_15_p2_5_deadline,9,6186.0,3600.0569999217987,3600.2223784923553,0.09408341416100872
0,BAG_15_p3_1_makespan,2,10065.0,536.625,540.6835713386536,0.0
0,BAG_15_p3_1_deadline,2,8400.0,471.84800004959106,472.01370310783386,0.0
0,BAG_15_p3_2_makespan,2,9133.0,759.8580000400543,760.0153322219849,0.0
0,BAG_15_p3_2_deadline,2,7468.0,522.3989999294281,522.5547070503235,0.0
0,BAG_15_p3_3_makespan,9,9624.0,3600.2200000286102,3600.3848099708557,0.17581047381546136
0,BAG_15_p3_3_deadline,2,7757.0,1173.6710000038147,1185.6626777648926,0.0
0,BAG_15_p3_4_makespan,2,8973.0,1384.8110001087189,1384.9792063236237,0.0
0,BAG_15_p3_4_deadline,9,7308.0,3600.6859998703003,3600.853141307831,0.20073891625615764
0,BAG_15_p3_5_makespan,2,9395.0,761.1949999332428,770.7419114112854,0.0
0,BAG_15_p3_5_deadline,2,7730.0,1777.8229999542236,1777.9820549488068,0.0
0,BAG_15_p4_1_makespan,2,9732.0,173.98399996757507,174.14985990524292,0.0
0,BAG_15_p4_1_deadline,2,8067.0,241.51199984550476,241.6692099571228,0.0
0,BAG_15_p4_2_makespan,2,10343.0,311.5789999961853,311.723650932312,0.0
0,BAG_15_p4_2_deadline,2,8678.0,206.79300022125244,206.9485001564026,0.0
0,BAG_15_p4_3_makespan,2,9954.0,896.8940000534058,897.0571510791779,0.0
0,BAG_15_p4_3_deadline,2,8289.0,537.4509999752045,537.8073403835297,0.0
0,BAG_15_p4_4_makespan,2,9822.0,744.1489999294281,744.3064234256744,0.0
0,BAG_15_p4_4_deadline,2,8157.0,981.9609999656677,982.117556810379,0.0
0,BAG_15_p4_5_makespan,2,9785.0,376.6509997844696,376.8029646873474,0.0
0,BAG_15_p4_5_deadline,2,8120.0,476.96299982070923,477.1145827770233,0.0
0,BAG_15_p5_1_makespan,2,10463.0,1281.9450001716614,1282.0921506881714,0.0
0,BAG_15_p5_1_deadline,2,8798.0,3351.3289999961853,3351.4893887043,0.0
0,BAG_15_p5_2_makespan,2,10134.0,885.7730000019073,885.9429974555969,0.0
0,BAG_15_p5_2_deadline,2,8469.0,1031.9410002231598,1032.0998630523682,0.0
0,BAG_15_p5_3_makespan,2,10521.0,210.60999989509583,210.7673213481903,0.0
0,BAG_15_p5_3_deadline,2,8856.0,154.92200016975403,155.09454226493835,0.0
0,BAG_15_p5_4_makespan,2,10127.0,350.18300008773804,350.34651947021484,0.0
0,BAG_15_p5_4_deadline,2,8462.0,531.6770000457764,531.8318650722504,0.0
0,BAG_15_p5_5_makespan,2,10321.0,367.8100001811981,367.9667315483093,0.0
0,BAG_15_p5_5_deadline,2,8656.0,273.8560001850128,274.00947523117065,0.0
0,GNR_15_p2_1_makespan,9,7337.0,3601.063999891281,3601.2148027420044,0.21193948480305302
0,GNR_15_p2_1_deadline,9,5596.0,3600.1009998321533,3612.5080165863037,0.23391708363116512
0,GNR_15_p2_2_makespan,9,7089.0,3600.1070001125336,3609.587559700012,0.14980956411341514
0,GNR_15_p2_2_deadline,9,5509.0,3600.3799998760223,3608.2013626098633,0.17553094935559993
0,GNR_15_p2_3_makespan,9,7676.0,3600.1259999275208,3601.118443965912,0.2687597707139135
0,GNR_15_p2_3_deadline,9,6007.0,3600.108999967575,3601.4799444675446,0.31779590477775926
0,GNR_15_p2_4_makespan,9,7322.0,3600.095999956131,3601.0480852127075,0.2794318492215242
0,GNR_15_p2_4_deadline,9,6000.0,3600.1870000362396,3613.8619911670685,0.37416666666666665
0,GNR_15_p2_5_makespan,9,7332.0,3600.2119998931885,3602.5312592983246,0.27509547190398254
0,GNR_15_p2_5_deadline,9,5806.0,3600.2690000534058,3601.435877561569,0.37444023424044093
0,GNR_15_p3_1_makespan,9,7186.0,3600.4909999370575,3602.1670260429382,0.32841636515446704
0,GNR_15_p3_1_deadline,9,5648.0,3600.265000104904,3601.4273052215576,0.4398016997167139
0,GNR_15_p3_2_makespan,9,7189.0,3600.2039999961853,3602.057017326355,0.3495618305744888
0,GNR_15_p3_2_deadline,9,5471.0,3600.5280001163483,3601.678087234497,0.4121732772802047
0,GNR_15_p3_3_makespan,9,7270.0,3600.303999900818,3601.496710062027,0.2547455295735901
0,GNR_15_p3_3_deadline,9,5939.0,3601.1220002174377,3602.2633051872253,0.35797272268058594
0,GNR_15_p3_4_makespan,9,7547.0,3600.5780000686646,3618.222214460373,0.15569100304756858
0,GNR_15_p3_4_deadline,9,5924.0,3600.1829998493195,3601.295129299164,0.24696151249155976
0,GNR_15_p3_5_makespan,9,7328.0,3600.2200000286102,3601.477779865265,0.1960971615720524
0,GNR_15_p3_5_deadline,9,5922.0,3600.2400000095367,3601.6742963790894,0.27541371158392436
0,GNR_15_p4_1_makespan,9,7686.0,3600.2900002002716,3601.5645349025726,0.2913088732760864
0,GNR_15_p4_1_deadline,9,5991.0,3601.220999956131,3602.4754543304443,0.31196795192789184
0,GNR_15_p4_2_makespan,9,7389.0,3600.40900015831,3615.632214307785,0.20977128163486264
0,GNR_15_p4_2_deadline,9,5715.0,3600.439999818802,3601.5502479076385,0.34033245844269466
0,GNR_15_p4_3_makespan,9,7506.0,3600.186999797821,3601.2205498218536,0.3074873434585665
0,GNR_15_p4_3_deadline,9,5676.0,3601.2580001354218,3602.716555595398,0.3675123326286117
0,GNR_15_p4_4_makespan,2,7122.0,1337.361999988556,1339.492243051529,0.0
0,GNR_15_p4_4_deadline,2,5457.0,3375.912999868393,3376.0856108665466,0.0
0,GNR_15_p4_5_makespan,9,7970.0,3600.1849999427795,3600.3650608062744,0.28419071518193223
0,GNR_15_p4_5_deadline,9,5778.0,3600.3630001544952,3617.1500339508057,0.23381793007961232
0,GNR_15_p5_1_makespan,9,8002.0,3600.1180000305176,3610.132056236267,0.20732316920769808
0,GNR_15_p5_1_deadline,9,6051.0,3600.0679998397827,3615.4263124465942,0.21748471327053379
0,GNR_15_p5_2_makespan,9,7567.0,3600.4950001239777,3610.7025167942047,0.3513942117087353
0,GNR_15_p5_2_deadline,9,5851.0,3600.3420000076294,3601.647093296051,0.4200991283541275
0,GNR_15_p5_3_makespan,9,7370.0,3600.225000143051,3602.3977348804474,0.17123473541383988
0,GNR_15_p5_3_deadline,9,5601.0,3600.191999912262,3609.6968009471893,0.0956971969291198
0,GNR_15_p5_4_makespan,9,7378.0,3600.268999814987,3600.841905117035,0.269449715370019
0,GNR_15_p5_4_deadline,9,6134.0,3600.3659999370575,3601.2857275009155,0.4294098467557874
0,GNR_15_p5_5_makespan,2,7344.0,3449.2889997959137,3450.938737154007,0.0
0,GNR_15_p5_5_deadline,9,5679.0,3600.5739998817444,3600.758749485016,0.09755238598344779
0,UAG_15_p2_1_makespan,2,8918.0,197.05200004577637,197.53523111343384,0.0
0,UAG_15_p2_1_deadline,2,7253.0,322.84500002861023,323.01491141319275,0.0
0,UAG_15_p2_2_makespan,2,9167.0,924.9389998912811,925.0944254398346,0.0
0,UAG_15_p2_2_deadline,2,7502.0,403.492999792099,403.65914154052734,0.0
0,UAG_15_p2_3_makespan,2,8964.0,179.3949999809265,179.55428457260132,0.0
0,UAG_15_p2_3_deadline,2,7299.0,404.40700006484985,404.7555847167969,0.0
0,UAG_15_p2_4_makespan,2,8756.0,1637.5599999427795,1637.7241749763489,0.0
0,UAG_15_p2_4_deadline,2,7091.0,1278.6369998455048,1278.8134429454803,0.0
0,UAG_15_p2_5_makespan,2,8805.0,129.8439998626709,130.01505994796753,0.0
0,UAG_15_p2_5_deadline,2,7140.0,262.289999961853,262.44774317741394,0.0
0,UAG_15_p3_1_makespan,2,10305.0,347.6860001087189,347.85120964050293,0.0
0,UAG_15_p3_1_deadline,2,8640.0,416.29299998283386,416.45160579681396,0.0
0,UAG_15_p3_2_makespan,2,11161.0,470.42199993133545,470.5951609611511,0.0
0,UAG_15_p3_2_deadline,2,9496.0,230.27199983596802,230.43790483474731,0.0
0,UAG_15_p3_3_makespan,2,9828.0,2734.441999912262,2734.5990674495697,0.0
0,UAG_15_p3_3_deadline,2,8163.0,1470.2219998836517,1470.4186816215515,0.0
0,UAG_15_p3_4_makespan,2,9701.0,37.7039999961853,37.886128425598145,0.0
0,UAG_15_p3_4_deadline,2,8036.0,112.07500004768372,112.2246823310852,0.0
0,UAG_15_p3_5_makespan,2,11079.0,142.75600004196167,143.08897256851196,0.0
0,UAG_15_p3_5_deadline,2,9414.0,36.01200008392334,36.17044472694397,0.0
0,UAG_15_p4_1_makespan,2,10369.0,314.73200011253357,314.88394021987915,0.0
0,UAG_15_p4_1_deadline,2,8704.0,330.54699993133545,330.70643639564514,0.0
0,UAG_15_p4_2_makespan,2,11967.0,147.87599992752075,148.0339958667755,0.0
0,UAG_15_p4_2_deadline,2,10302.0,171.10599994659424,171.27810716629028,0.0
0,UAG_15_p4_3_makespan,2,11667.0,163.2810001373291,163.44883751869202,0.0
0,UAG_15_p4_3_deadline,2,10002.0,274.66100001335144,274.8211028575897,0.0
0,UAG_15_p4_4_makespan,2,11138.0,223.74699997901917,223.90519618988037,0.0
0,UAG_15_p4_4_deadline,2,9473.0,125.31399989128113,125.47127270698547,0.0
0,UAG_15_p4_5_makespan,2,11157.0,1098.1979999542236,1098.35795211792,0.0
0,UAG_15_p4_5_deadline,2,9492.0,994.7749998569489,994.9365162849426,0.0
0,UAG_15_p5_1_makespan,2,11829.0,161.14999985694885,161.32133984565735,0.0
0,UAG_15_p5_1_deadline,2,10164.0,271.9500000476837,272.2935664653778,0.0
0,UAG_15_p5_2_makespan,2,12059.0,86.05299997329712,86.22489404678345,0.0
0,UAG_15_p5_2_deadline,2,10394.0,160.84099984169006,160.99513506889343,0.0
0,UAG_15_p5_3_makespan,2,11985.0,96.78500008583069,96.94657802581787,0.0
0,UAG_15_p5_3_deadline,2,10320.0,100.01800012588501,100.1670446395874,0.0
0,UAG_15_p5_4_makespan,2,11249.0,192.47699999809265,192.62691497802734,0.0
0,UAG_15_p5_4_deadline,2,9584.0,317.9720001220703,318.1348955631256,0.0
0,UAG_15_p5_5_makespan,2,12037.0,318.90300011634827,319.23970556259155,0.0
0,UAG_15_p5_5_deadline,2,10372.0,205.62800002098083,205.7844593524933,0.0
0,BAG_20_p2_1_makespan,9,10287.0,3600.6689999103546,3600.9172966480255,0.3671618788148378
0,BAG_20_p2_1_deadline,9,7440.0,3600.476000070572,3602.652742624283,0.44704301075268815
0,BAG_20_p2_2_makespan,9,9802.0,3600.2539999485016,3603.621086835861,0.3108549275658029
0,BAG_20_p2_2_deadline,9,6868.0,3600.305000066757,3614.45410323143,0.3932731508444962
0,BAG_20_p2_3_makespan,9,10603.0,3600.4169998168945,3612.330663204193,0.3509384136565123
0,BAG_20_p2_3_deadline,9,7531.0,3600.5490000247955,3603.5216908454895,0.43075288806267426
0,BAG_20_p2_4_makespan,9,9343.0,3601.361999988556,3604.97057390213,0.27121909450925824
0,BAG_20_p2_4_deadline,9,6865.0,3600.438999891281,3603.181771993637,0.36270939548434084
0,BAG_20_p2_5_makespan,9,10598.0,3600.3310000896454,3603.4412803649902,0.3631817324023401
0,BAG_20_p2_5_deadline,9,8364.0,3600.3830001354218,3602.558072566986,0.5078909612625538
0,BAG_20_p3_1_makespan,9,10324.0,3603.815999984741,3606.549045085907,0.2893258426966292
0,BAG_20_p3_1_deadline,9,7931.0,3600.598000049591,3604.3354964256287,0.4338671037700164
0,BAG_20_p3_2_makespan,9,10563.0,3601.37099981308,3602.64519405365,0.24046198996497206
0,BAG_20_p3_2_deadline,9,7734.0,3600.430999994278,3604.083830356598,0.30010343935867595
0,BAG_20_p3_3_makespan,9,11304.0,3600.1260001659393,3604.1834568977356,0.30962491153573957
0,BAG_20_p3_3_deadline,9,8157.0,3600.9880001544952,3604.53161072731,0.30280740468309425
0,BAG_20_p3_4_makespan,9,10818.0,3600.298000097275,3605.9122183322906,0.1864485117396931
0,BAG_20_p3_4_deadline,9,8741.0,3605.303999900818,3618.360578775406,0.28429241505548564
0,BAG_20_p3_5_makespan,9,10803.0,3600.5119998455048,3607.003118991852,0.25363325002314174
0,BAG_20_p3_5_deadline,9,8554.0,3601.1579999923706,3606.2625954151154,0.36310498012625675
0,BAG_20_p4_1_makespan,9,11842.0,3600.3099999427795,3614.3449714183807,0.31514946799527105
0,BAG_20_p4_1_deadline,9,8978.0,3600.3069999217987,3618.398815870285,0.38204499888616616
0,BAG_20_p4_2_makespan,9,10917.0,3600.358999967575,3621.0288076400757,0.20216176605294495
0,BAG_20_p4_2_deadline,9,8405.0,3604.621999979019,3620.061810731888,0.2662700773349197
0,BAG_20_p4_3_makespan,9,11416.0,3602.5460000038147,3607.294013261795,0.271198318149965
0,BAG_20_p4_3_deadline,9,8612.0,3600.3469998836517,3619.2100253105164,0.30085926614026937
0,BAG_20_p4_4_makespan,9,11028.0,3600.364000082016,3605.199261188507,0.16376496191512513
0,BAG_20_p4_4_deadline,9,9058.0,3600.2160000801086,3604.7977273464203,0.3109958048134246
0,BAG_20_p4_5_makespan,9,11314.0,3605.7610001564026,3621.780204296112,0.25658476224147075
0,BAG_20_p4_5_deadline,9,8866.0,3600.287999868393,3618.4871020317078,0.33352131739228513
0,BAG_20_p5_1_makespan,9,11819.0,3600.5080001354218,3620.053124666214,0.16228107284880278
0,BAG_20_p5_1_deadline,9,9265.0,3600.550000190735,3611.540793657303,0.22093901780895844
0,BAG_20_p5_2_makespan,9,12220.0,3600.582000017166,3617.4861969947815,0.27986906710310966
0,BAG_20_p5_2_deadline,9,9223.0,3601.859999895096,3604.220029592514,0.32278000650547545
0,BAG_20_p5_3_makespan,9,12367.0,3600.430000066757,3619.2089307308197,0.23295868035901998
0,BAG_20_p5_3_deadline,9,9476.0,3605.3420000076294,3622.01419878006,0.2727944280287041
0,BAG_20_p5_4_makespan,9,11749.0,3600.2969999313354,3606.3460891246796,0.22146565665162993
0,BAG_20_p5_4_deadline,9,9308.0,3600.3629999160767,3618.561849594116,0.284486463257413
0,BAG_20_p5_5_makespan,9,11572.0,3605.6749999523163,3617.8738458156586,0.20981679917041135
0,BAG_20_p5_5_deadline,9,9096.0,3600.3840000629425,3608.5054411888123,0.27594547053649954
0,GNR_20_p2_1_makespan,9,9074.0,3600.5099999904633,3606.5484325885773,0.36169274851223276
0,GNR_20_p2_1_deadline,9,6534.0,3600.4110000133514,3603.6790561676025,0.5332108968472605
0,GNR_20_p2_2_makespan,9,9456.0,3600.736999988556,3603.915084838867,0.4878384094754653
0,GNR_20_p2_2_deadline,9,6606.0,3600.3250000476837,3602.7171919345856,0.6165607023917651
0,GNR_20_p2_3_makespan,9,8167.0,3600.707000017166,3605.00594329834,0.365617729888576
0,GNR_20_p2_3_deadline,9,5924.0,3600.15700006485,3601.9554703235626,0.5575624577987845
0,GNR_20_p2_4_makespan,9,8658.0,3600.4069998264313,3616.8745443820953,0.4265419265419265
0,GNR_20_p2_4_deadline,9,6562.0,3601.4960000514984,3617.430034637451,0.5966168850960073
0,GNR_20_p2_5_makespan,9,8894.0,3600.684000015259,3602.4131977558136,0.48099842590510455
0,GNR_20_p2_5_deadline,9,6603.0,3600.675999879837,3602.9319026470184,0.6357716189610783
0,GNR_20_p3_1_makespan,9,9196.0,3601.274999856949,3604.795577287674,0.4963027403218791
0,GNR_20_p3_1_deadline,9,6589.0,3600.4599997997284,3602.3052451610565,0.6638336621642131
0,GNR_20_p3_2_makespan,9,8694.0,3601.2419998645782,3603.522625684738,0.357487922705314
0,GNR_20_p3_2_deadline,9,6426.0,3600.433000087738,3603.333426952362,0.5258325552443199
0,GNR_20_p3_3_makespan,9,9139.0,3600.513000011444,3613.654550552368,0.41131414815625345
0,GNR_20_p3_3_deadline,9,6886.0,3600.423999786377,3602.749533176422,0.5788556491431891
0,GNR_20_p3_4_makespan,9,8986.0,3600.526999950409,3602.695878267288,0.44803026930781215
0,GNR_20_p3_4_deadline,9,5491.0,3600.585000038147,3602.7457706928253,0.5330540885084684
0,GNR_20_p3_5_makespan,9,9220.0,3600.423000097275,3603.328056573868,0.47299349240780914
