,instance,status,obj,model time (s),total time (s),gap
0,SNT_01_makespan,2,30.0,0.0010001659393310547,0.006006002426147461,0.0
0,SNT_00_makespan,2,27.0,0.0009999275207519531,0.009996891021728516,0.0
0,SNT_01_makespan,2,30.0,0.0010001659393310547,0.006002187728881836,0.0
0,SNT_00_makespan,2,27.0,0.0009999275207519531,0.018105030059814453,0.0
0,SNT_01_makespan,2,30.0,0.0009999275207519531,0.012732505798339844,0.0
0,SNT_00_makespan,2,27.0,0.0009999275207519531,0.009001493453979492,0.0
0,SNT_01_makespan,2,30.0,0.0009999275207519531,0.006003379821777344,0.0
0,SNT_00_makespan,2,27.0,0.0010001659393310547,0.012996912002563477,0.0
0,SNT_01_makespan,2,30.0,0.0009999275207519531,0.0069997310638427734,0.0
0,SNT_02_makespan,2,417.0,0.2350001335144043,0.264509916305542,0.0
0,SNT_00_makespan,2,27.0,0.0010001659393310547,0.007638454437255859,0.0
0,SNT_01_makespan,2,30.0,0.0,0.01222538948059082,0.0
0,SNT_02_makespan,2,548.0,0.20199990272521973,0.24355125427246094,0.0
0,SNT_00_makespan,2,27.0,0.0009999275207519531,0.010004520416259766,0.0
0,SNT_01_makespan,2,30.0,0.0009999275207519531,0.004998445510864258,0.0
0,SNT_00_makespan,2,27.0,0.0009999275207519531,0.009000778198242188,0.0
0,SNT_01_makespan,2,30.0,0.0009999275207519531,0.019496440887451172,0.0
0,SNT_00_makespan,2,27.0,0.0009999275207519531,0.01776599884033203,0.0
0,SNT_01_makespan,2,30.0,0.0,0.007097959518432617,0.0
0,SNT_02_makespan,11,981.0,11.111999988555908,11.225071907043457,0.4617737003058104
0,SNT_00_makespan,2,27.0,0.0009999275207519531,0.01608753204345703,0.0
0,SNT_01_makespan,2,30.0,0.0,0.013496160507202148,0.0
0,SNT_02_makespan,2,184.0,0.2200000286102295,0.2576937675476074,0.0
0,SNT_00_makespan,2,27.0,0.0009999275207519531,0.009991645812988281,0.0
0,SNT_01_makespan,2,30.0,0.0010001659393310547,0.006003141403198242,0.0
0,SNT_02_makespan,2,184.0,0.21700000762939453,0.24207210540771484,0.0
0,SNT_03_makespan,2,125.0,0.02200007438659668,0.0339970588684082,0.0
0,SNT_00_makespan,2,27.0,0.0009999275207519531,0.012549638748168945,0.0
0,SNT_01_makespan,2,30.0,0.0010001659393310547,0.005994558334350586,0.0
0,SNT_02_makespan,2,184.0,0.21600008010864258,0.2528352737426758,0.0
0,SNT_03_makespan,2,153.0,0.01900005340576172,0.029999971389770508,0.0
0,SNT_00_makespan,2,27.0,0.0010001659393310547,0.009997844696044922,0.0
0,SNT_01_makespan,2,30.0,0.0,0.013726472854614258,0.0
0,SNT_02_makespan,2,184.0,0.21599984169006348,0.25038909912109375,0.0
0,SNT_03_makespan,2,128.0,0.01699995994567871,0.03348684310913086,0.0
0,SNT_00_makespan,2,27.0,0.0009999275207519531,0.010006189346313477,0.0
0,SNT_01_makespan,2,30.0,0.0009999275207519531,0.005006551742553711,0.0
0,SNT_02_makespan,2,184.0,0.2220001220703125,0.24599957466125488,0.0
0,SNT_00_makespan,2,27.0,0.0,0.015008687973022461,0.0
0,SNT_01_makespan,2,30.0,0.0,0.0,0.0
0,SNT_02_makespan,2,184.0,0.2239999771118164,0.2552938461303711,0.0
0,FTQL_makespan,2,250662.0,0.15999984741210938,0.18816757202148438,0.0
0,FTQL_makespan,2,248560.0,0.039999961853027344,0.06964468955993652,0.0
0,FTQL_makespan,2,250662.0,0.1119999885559082,0.1398320198059082,0.0
0,FTQL_makespan,2,250662.0,0.1099998950958252,0.13874077796936035,0.0
0,FTQL_makespan,2,250662.0,0.11899995803833008,0.1473531723022461,0.0
0,FTQL_makespan,2,250662.0,0.10899996757507324,0.13031911849975586,0.0
0,FTQL_makespan,2,250662.0,0.10399985313415527,0.13575220108032227,0.0
0,FTQL_makespan,2,250662.0,0.10100007057189941,0.10927772521972656,0.0
0,PlasticInjection_makespan,11,399138766.0,6.633000135421753,6.7724151611328125,0.1553764066392094
0,FTQL_makespan,2,250662.0,0.10100007057189941,0.13135313987731934,0.0
0,FTQL_makespan,2,250662.0,0.10700011253356934,0.12400484085083008,0.0
0,FTQL_makespan,2,250662.0,0.10400009155273438,0.12309670448303223,0.0
0,FTQL_deadline,2,5116.0,0.06700015068054199,0.08488845825195312,0.0
0,PlasticInjection_makespan,9,395789183.0,1800.335000038147,1800.492092370987,0.1282913564347929
0,PlasticInjection_deadline,9,315912648.0,1800.3519999980927,1805.100712299347,0.06097228401607666
0,MetalMeca_makespan,9,2976701.0,1800.3139998912811,1804.371399641037,0.13321100434179353
0,MetalMeca_deadline,2,0.0,18.073999881744385,20.194261074066162,0.0
0,FTQL_makespan,2,250662.0,0.1099998950958252,0.1309962272644043,0.0
0,FTQL_deadline,2,5116.0,0.08700013160705566,0.09815692901611328,0.0
0,FTQL_makespan,2,250662.0,0.11999988555908203,0.15900802612304688,0.0
0,FTQL_makespan,2,250662.0,0.10400009155273438,0.12199783325195312,0.0
0,FTQL_makespan,2,250662.0,0.10100007057189941,0.13065600395202637,0.0
0,FTQL_makespan,2,250662.0,0.12299990653991699,0.15493321418762207,0.0
0,FTQL_makespan,2,250662.0,0.08999991416931152,0.11939048767089844,0.0
0,FTQL_makespan,2,250662.0,0.10100007057189941,0.13528203964233398,0.0
0,FTQL_makespan,2,250662.0,0.10699987411499023,0.14365839958190918,0.0
