
Gurobi 10.0.1 (win64) logging started Sun Oct  8 07:17:57 2023

Set parameter LogFile to value "./results//log/FMS_09_deadline_heurTrue.log"
Gurobi Optimizer version 10.0.1 build v10.0.1rc0 (win64)

CPU model: AMD Ryzen 7 3700X 8-Core Processor, instruction set [SSE2|AVX|AVX2]
Thread count: 8 physical cores, 16 logical processors, using up to 16 threads

Optimize a model with 193 rows, 124 columns and 752 nonzeros
Model fingerprint: 0x995c0f1b
Model has 1 quadratic constraint
Variable types: 0 continuous, 124 integer (105 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+07]
  QMatrix range    [1e+00, 1e+00]
  QLMatrix range   [1e+00, 4e+02]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 3e+07]

User MIP start did not produce a new incumbent solution
User MIP start violates constraint initial_start_time_job0_stage0_machine0_constraint by 420.000000000

Presolve removed 33 rows and 45 columns
Presolve time: 0.01s
Presolved: 167 rows, 85 columns, 735 nonzeros
Variable types: 0 continuous, 85 integer (60 binary)

Root relaxation: objective 0.000000e+00, 30 iterations, 0.00 seconds (0.00 work units)
Another try with MIP start

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 14922896     3  839.00000 4971552    3  850.00000  839.00000  1.29%   0.0 1250s
 14956085     3  839.00000 4982615    3  850.00000  839.00000  1.29%   0.0 1255s
 14986721     3  839.00000 4992827    3  850.00000  839.00000  1.29%   0.0 1260s
 15019910     3  839.00000 5003890    3  850.00000  839.00000  1.29%   0.0 1265s
 15049002     3  839.00000 5014102    3  850.00000  839.00000  1.29%   0.0 1270s
 15079480     3  839.00000 5024314    3  850.00000  839.00000  1.29%   0.0 1275s
 15110116     3  839.00000 5034526    3  850.00000  839.00000  1.29%   0.0 1280s
 15143305     3  839.00000 5045589    3  850.00000  839.00000  1.29%   0.0 1285s
 15173941     3  839.00000 5055801    3  850.00000  839.00000  1.29%   0.0 1290s
 15204577     3  839.00000 5066013    3  850.00000  839.00000  1.29%   0.0 1295s
 15235213     3  839.00000 5076225    3  850.00000  839.00000  1.29%   0.0 1300s
 15265849     3  839.00000 5086437    3  850.00000  839.00000  1.29%   0.0 1305s
 15299038     3  839.00000 5097500    3  850.00000  839.00000  1.29%   0.0 1310s
 15329674     3  839.00000 5107712    3  850.00000  839.00000  1.29%   0.0 1315s
 15360310     3  839.00000 5117924    3  850.00000  839.00000  1.29%   0.0 1320s
 15390946     3  839.00000 5128136    3  850.00000  839.00000  1.29%   0.0 1325s
 15421582     3  839.00000 5138348    3  850.00000  839.00000  1.29%   0.0 1330s
 15452218     3  839.00000 5148560    3  850.00000  839.00000  1.29%   0.0 1335s
 15482854     3  839.00000 5158772    3  850.00000  839.00000  1.29%   0.0 1340s
 15513490     3  839.00000 5168984    3  850.00000  839.00000  1.29%   0.0 1345s
 15544126     3  839.00000 5179196    3  850.00000  839.00000  1.29%   0.0 1350s
 15574762     3  839.00000 5189408    3  850.00000  839.00000  1.29%   0.0 1355s
 15601143     3  839.00000 5197918    3  850.00000  839.00000  1.29%   0.0 1360s
 15631779     3  839.00000 5208130    3  850.00000  839.00000  1.29%   0.0 1365s
 15662415     3  839.00000 5218342    3  850.00000  839.00000  1.29%   0.0 1370s
 15693051     3  839.00000 5228554    3  850.00000  839.00000  1.29%   0.0 1375s
 15723687     3  839.00000 5238766    3  850.00000  839.00000  1.29%   0.0 1380s
 15754323     3  839.00000 5248978    3  850.00000  839.00000  1.29%   0.0 1385s
 15784959     3  839.00000 5259190    3  850.00000  839.00000  1.29%   0.0 1390s
 15813042     3  839.00000 5268551    3  850.00000  839.00000  1.29%   0.0 1395s
 15843678     3  839.00000 5278763    3  850.00000  839.00000  1.29%   0.0 1400s
 15870059     3  839.00000 5287273    3  850.00000  839.00000  1.29%   0.0 1405s
 15900695     3  839.00000 5297485    3  850.00000  839.00000  1.29%   0.0 1410s
 15931331     3  839.00000 5307697    3  850.00000  839.00000  1.29%   0.0 1415s
 15959414     3  839.00000 5317058    3  850.00000  839.00000  1.29%   0.0 1420s
 15990050     3  839.00000 5327270    3  850.00000  839.00000  1.29%   0.0 1425s
 16020686     3  839.00000 5337482    3  850.00000  839.00000  1.29%   0.0 1430s
 16048769     3  839.00000 5346843    3  850.00000  839.00000  1.29%   0.0 1435s
 16079405     3  839.00000 5357055    3  850.00000  839.00000  1.29%   0.0 1440s
 16110041     3  839.00000 5367267    3  850.00000  839.00000  1.29%   0.0 1445s
 16138124     3  839.00000 5376628    3  850.00000  839.00000  1.29%   0.0 1450s
 16168760     3  839.00000 5386840    3  850.00000  839.00000  1.29%   0.0 1455s
 16196843     3  839.00000 5396201    3  850.00000  839.00000  1.29%   0.0 1460s
 16224926     3  839.00000 5405562    3  850.00000  839.00000  1.29%   0.0 1465s
 16255562     3  839.00000 5415774    3  850.00000  839.00000  1.29%   0.0 1470s
 16283645     3  839.00000 5425135    3  850.00000  839.00000  1.29%   0.0 1475s
 16314281     3  839.00000 5435347    3  850.00000  839.00000  1.29%   0.0 1480s
 16342364     3  839.00000 5444708    3  850.00000  839.00000  1.29%   0.0 1485s
 16373000     3  839.00000 5454920    3  850.00000  839.00000  1.29%   0.0 1490s
 16401083     3  839.00000 5464281    3  850.00000  839.00000  1.29%   0.0 1495s
 16429166     3  839.00000 5473642    3  850.00000  839.00000  1.29%   0.0 1500s
 16459802     3  839.00000 5483854    3  850.00000  839.00000  1.29%   0.0 1505s
 16487885     3  839.00000 5493215    3  850.00000  839.00000  1.29%   0.0 1510s
 16515968     3  839.00000 5502576    3  850.00000  839.00000  1.29%   0.0 1515s
 16546604     3  839.00000 5512788    3  850.00000  839.00000  1.29%   0.0 1520s
 16574687     3  839.00000 5522149    3  850.00000  839.00000  1.29%   0.0 1525s
 16602770     3  839.00000 5531510    3  850.00000  839.00000  1.29%   0.0 1530s
 16630853     3  839.00000 5540871    3  850.00000  839.00000  1.29%   0.0 1535s
 16661489     3  839.00000 5551083    3  850.00000  839.00000  1.29%   0.0 1540s
 16689572     3  839.00000 5560444    3  850.00000  839.00000  1.29%   0.0 1545s
 16717655     3  839.00000 5569805    3  850.00000  839.00000  1.29%   0.0 1550s
 16745738     3  839.00000 5579166    3  850.00000  839.00000  1.29%   0.0 1555s
 16776374     3  839.00000 5589378    3  850.00000  839.00000  1.29%   0.0 1560s
 16804457     3  839.00000 5598739    3  850.00000  839.00000  1.29%   0.0 1565s
 16829987     3  839.00000 5607249    3  850.00000  839.00000  1.29%   0.0 1570s
 16858070     3  839.00000 5616610    3  850.00000  839.00000  1.29%   0.0 1575s
 16886153     3  839.00000 5625971    3  850.00000  839.00000  1.29%   0.0 1580s
 16914236     3  839.00000 5635332    3  850.00000  839.00000  1.29%   0.0 1585s
 16942319     3  839.00000 5644693    3  850.00000  839.00000  1.29%   0.0 1590s
 16967849     3  839.00000 5653203    3  850.00000  839.00000  1.29%   0.0 1595s
 16995932     3  839.00000 5662564    3  850.00000  839.00000  1.29%   0.0 1600s
 17024015     3  839.00000 5671925    3  850.00000  839.00000  1.29%   0.0 1605s
 17052098     3  839.00000 5681286    3  850.00000  839.00000  1.29%   0.0 1610s
 17080181     3  839.00000 5690647    3  850.00000  839.00000  1.29%   0.0 1615s
 17108264     3  839.00000 5700008    3  850.00000  839.00000  1.29%   0.0 1620s
 17136347     3  839.00000 5709369    3  850.00000  839.00000  1.29%   0.0 1625s
 17164430     3  839.00000 5718730    3  850.00000  839.00000  1.29%   0.0 1630s
 17192513     3  839.00000 5728091    3  850.00000  839.00000  1.29%   0.0 1635s
 17220596     3  839.00000 5737452    3  850.00000  839.00000  1.29%   0.0 1640s
 17248679     3  839.00000 5746813    3  850.00000  839.00000  1.29%   0.0 1645s
 17276762     3  839.00000 5756174    3  850.00000  839.00000  1.29%   0.0 1650s
 17304845     3  839.00000 5765535    3  850.00000  839.00000  1.29%   0.0 1655s
 17330375     3  839.00000 5774045    3  850.00000  839.00000  1.29%   0.0 1660s
 17358458     3  839.00000 5783406    3  850.00000  839.00000  1.29%   0.0 1665s
 17386541     3  839.00000 5792767    3  850.00000  839.00000  1.29%   0.0 1670s
 17414624     3  839.00000 5802128    3  850.00000  839.00000  1.29%   0.0 1675s
 17442707     3  839.00000 5811489    3  850.00000  839.00000  1.29%   0.0 1680s
 17468237     3  839.00000 5819999    3  850.00000  839.00000  1.29%   0.0 1685s
 17496320     3  839.00000 5829360    3  850.00000  839.00000  1.29%   0.0 1690s
 17524403     3  839.00000 5838721    3  850.00000  839.00000  1.29%   0.0 1695s
 17552486     3  839.00000 5848082    3  850.00000  839.00000  1.29%   0.0 1700s
 17578016     3  839.00000 5856592    3  850.00000  839.00000  1.29%   0.0 1705s
 17603546     3  839.00000 5865102    3  850.00000  839.00000  1.29%   0.0 1710s
 17631629     3  839.00000 5874463    3  850.00000  839.00000  1.29%   0.0 1715s
 17657159     3  839.00000 5882973    3  850.00000  839.00000  1.29%   0.0 1720s
 17685242     3  839.00000 5892334    3  850.00000  839.00000  1.29%   0.0 1725s
 17710772     3  839.00000 5900844    3  850.00000  839.00000  1.29%   0.0 1730s
 17738855     3  839.00000 5910205    3  850.00000  839.00000  1.29%   0.0 1735s
 17766938     3  839.00000 5919566    3  850.00000  839.00000  1.29%   0.0 1740s
 17792468     3  839.00000 5928076    3  850.00000  839.00000  1.29%   0.0 1745s
 17820551     3  839.00000 5937437    3  850.00000  839.00000  1.29%   0.0 1750s
 17846081     3  839.00000 5945947    3  850.00000  839.00000  1.29%   0.0 1755s
 17874164     3  839.00000 5955308    3  850.00000  839.00000  1.29%   0.0 1760s
 17899694     3  839.00000 5963818    3  850.00000  839.00000  1.29%   0.0 1765s
 17925224     3  839.00000 5972328    3  850.00000  839.00000  1.29%   0.0 1770s
 17953307     3  839.00000 5981689    3  850.00000  839.00000  1.29%   0.0 1775s
 17978837     3  839.00000 5990199    3  850.00000  839.00000  1.29%   0.0 1780s
 18004367     3  839.00000 5998709    3  850.00000  839.00000  1.29%   0.0 1785s
 18029897     3  839.00000 6007219    3  850.00000  839.00000  1.29%   0.0 1790s
 18055427     3  839.00000 6015729    3  850.00000  839.00000  1.29%   0.0 1795s
 18080957     3  839.00000 6024239    3  850.00000  839.00000  1.29%   0.0 1800s
 18106487     3  839.00000 6032749    3  850.00000  839.00000  1.29%   0.0 1805s
 18134570     3  839.00000 6042110    3  850.00000  839.00000  1.29%   0.0 1810s
 18160100     3  839.00000 6050620    3  850.00000  839.00000  1.29%   0.0 1815s
 18185630     3  839.00000 6059130    3  850.00000  839.00000  1.29%   0.0 1820s
 18213713     3  839.00000 6068491    3  850.00000  839.00000  1.29%   0.0 1825s
 18239243     3  839.00000 6077001    3  850.00000  839.00000  1.29%   0.0 1830s
 18264773     3  839.00000 6085511    3  850.00000  839.00000  1.29%   0.0 1835s
 18292856     3  839.00000 6094872    3  850.00000  839.00000  1.29%   0.0 1840s
 18318386     3  839.00000 6103382    3  850.00000  839.00000  1.29%   0.0 1845s
 18343916     3  839.00000 6111892    3  850.00000  839.00000  1.29%   0.0 1850s
 18369446     3  839.00000 6120402    3  850.00000  839.00000  1.29%   0.0 1855s
 18397529     3  839.00000 6129763    3  850.00000  839.00000  1.29%   0.0 1860s
 18423059     3  839.00000 6138273    3  850.00000  839.00000  1.29%   0.0 1865s
 18448589     3  839.00000 6146783    3  850.00000  839.00000  1.29%   0.0 1870s
 18474119     3  839.00000 6155293    3  850.00000  839.00000  1.29%   0.0 1875s
 18499649     3  839.00000 6163803    3  850.00000  839.00000  1.29%   0.0 1880s
 18525179     3  839.00000 6172313    3  850.00000  839.00000  1.29%   0.0 1885s
 18553262     3  839.00000 6181674    3  850.00000  839.00000  1.29%   0.0 1890s
 18578792     3  839.00000 6190184    3  850.00000  839.00000  1.29%   0.0 1895s
 18604322     3  839.00000 6198694    3  850.00000  839.00000  1.29%   0.0 1900s
 18629852     3  839.00000 6207204    3  850.00000  839.00000  1.29%   0.0 1905s
 18655382     3  839.00000 6215714    3  850.00000  839.00000  1.29%   0.0 1910s
 18680912     3  839.00000 6224224    3  850.00000  839.00000  1.29%   0.0 1915s
 18706442     3  839.00000 6232734    3  850.00000  839.00000  1.29%   0.0 1920s
 18731972     3  839.00000 6241244    3  850.00000  839.00000  1.29%   0.0 1925s
 18757502     3  839.00000 6249754    3  850.00000  839.00000  1.29%   0.0 1930s
 18783032     3  839.00000 6258264    3  850.00000  839.00000  1.29%   0.0 1935s
 18808562     3  839.00000 6266774    3  850.00000  839.00000  1.29%   0.0 1940s
 18834092     3  839.00000 6275284    3  850.00000  839.00000  1.29%   0.0 1945s
 18859622     3  839.00000 6283794    3  850.00000  839.00000  1.29%   0.0 1950s
 18885152     3  839.00000 6292304    3  850.00000  839.00000  1.29%   0.0 1955s
 18910682     3  839.00000 6300814    3  850.00000  839.00000  1.29%   0.0 1960s
 18936212     3  839.00000 6309324    3  850.00000  839.00000  1.29%   0.0 1965s
 18961742     3  839.00000 6317834    3  850.00000  839.00000  1.29%   0.0 1970s
 18987272     3  839.00000 6326344    3  850.00000  839.00000  1.29%   0.0 1975s
 19012802     3  839.00000 6334854    3  850.00000  839.00000  1.29%   0.0 1980s
 19038332     3  839.00000 6343364    3  850.00000  839.00000  1.29%   0.0 1985s
 19061309     3  839.00000 6351023    3  850.00000  839.00000  1.29%   0.0 1990s
 19086839     3  839.00000 6359533    3  850.00000  839.00000  1.29%   0.0 1995s
 19108114     3  839.00000 6367192    3  850.00000  839.00000  1.29%   0.0 2000s
 19131091     3  839.00000 6374851    3  850.00000  839.00000  1.29%   0.0 2005s
 19154919     3  839.00000 6382510    3  850.00000  839.00000  1.29%   0.0 2010s
 19177896     3  839.00000 6390169    3  850.00000  839.00000  1.29%   0.0 2015s
 19203426     3  839.00000 6398679    3  850.00000  839.00000  1.29%   0.0 2020s
 19228956     3  839.00000 6407189    3  850.00000  839.00000  1.29%   0.0 2025s
 19254486     3  839.00000 6415699    3  850.00000  839.00000  1.29%   0.0 2030s
 19280016     3  839.00000 6424209    3  850.00000  839.00000  1.29%   0.0 2035s
 19305546     3  839.00000 6432719    3  850.00000  839.00000  1.29%   0.0 2040s
 19328523     3  839.00000 6440378    3  850.00000  839.00000  1.29%   0.0 2045s
 19354053     3  839.00000 6448888    3  850.00000  839.00000  1.29%   0.0 2050s
 19379583     3  839.00000 6457398    3  850.00000  839.00000  1.29%   0.0 2055s
 19402560     3  839.00000 6465057    3  850.00000  839.00000  1.29%   0.0 2060s
 19428090     3  839.00000 6473567    3  850.00000  839.00000  1.29%   0.0 2065s
 19453620     3  839.00000 6482077    3  850.00000  839.00000  1.29%   0.0 2070s
 19479150     3  839.00000 6490587    3  850.00000  839.00000  1.29%   0.0 2075s
 19502127     3  839.00000 6498246    3  850.00000  839.00000  1.29%   0.0 2080s
 19527657     3  839.00000 6506756    3  850.00000  839.00000  1.29%   0.0 2085s
 19553187     3  839.00000 6515266    3  850.00000  839.00000  1.29%   0.0 2090s
 19576164     3  839.00000 6522925    3  850.00000  839.00000  1.29%   0.0 2095s
 19601694     3  839.00000 6531435    3  850.00000  839.00000  1.29%   0.0 2100s
 19624671     3  839.00000 6539094    3  850.00000  839.00000  1.29%   0.0 2105s
 19650201     3  839.00000 6547604    3  850.00000  839.00000  1.29%   0.0 2110s
 19675731     3  839.00000 6556114    3  850.00000  839.00000  1.29%   0.0 2115s
 19698708     3  839.00000 6563773    3  850.00000  839.00000  1.29%   0.0 2120s
 19724238     3  839.00000 6572283    3  850.00000  839.00000  1.29%   0.0 2125s
 19747215     3  839.00000 6579942    3  850.00000  839.00000  1.29%   0.0 2130s
 19772745     3  839.00000 6588452    3  850.00000  839.00000  1.29%   0.0 2135s
 19795722     3  839.00000 6596111    3  850.00000  839.00000  1.29%   0.0 2140s
 19821252     3  839.00000 6604621    3  850.00000  839.00000  1.29%   0.0 2145s
 19844229     3  839.00000 6612280    3  850.00000  839.00000  1.29%   0.0 2150s
 19869759     3  839.00000 6620790    3  850.00000  839.00000  1.29%   0.0 2155s
 19892736     3  839.00000 6628449    3  850.00000  839.00000  1.29%   0.0 2160s
 19918266     3  839.00000 6636959    3  850.00000  839.00000  1.29%   0.0 2165s
 19941243     3  839.00000 6644618    3  850.00000  839.00000  1.29%   0.0 2170s
 19966773     3  839.00000 6653128    3  850.00000  839.00000  1.29%   0.0 2175s
 19989750     3  839.00000 6660787    3  850.00000  839.00000  1.29%   0.0 2180s
 20015280     3  839.00000 6669297    3  850.00000  839.00000  1.29%   0.0 2185s
 20038257     3  839.00000 6676956    3  850.00000  839.00000  1.29%   0.0 2190s
 20063787     3  839.00000 6685466    3  850.00000  839.00000  1.29%   0.0 2195s
 20086764     3  839.00000 6693125    3  850.00000  839.00000  1.29%   0.0 2200s
 20109741     3  839.00000 6700784    3  850.00000  839.00000  1.29%   0.0 2205s
 20135271     3  839.00000 6709294    3  850.00000  839.00000  1.29%   0.0 2210s
 20155695     3  839.00000 6716102    3  850.00000  839.00000  1.29%   0.0 2215s
 20181225     3  839.00000 6724612    3  850.00000  839.00000  1.29%   0.0 2220s
 20204202     3  839.00000 6732271    3  850.00000  839.00000  1.29%   0.0 2225s
 20227179     3  839.00000 6739930    3  850.00000  839.00000  1.29%   0.0 2230s
 20252709     3  839.00000 6748440    3  850.00000  839.00000  1.29%   0.0 2235s
 20275686     3  839.00000 6756099    3  850.00000  839.00000  1.29%   0.0 2240s
 20298663     3  839.00000 6763758    3  850.00000  839.00000  1.29%   0.0 2245s
 20321640     3  839.00000 6771417    3  850.00000  839.00000  1.29%   0.0 2250s
 20347170     3  839.00000 6779927    3  850.00000  839.00000  1.29%   0.0 2255s
 20370147     3  839.00000 6787586    3  850.00000  839.00000  1.29%   0.0 2260s
 20393124     3  839.00000 6795245    3  850.00000  839.00000  1.29%   0.0 2265s
 20418654     3  839.00000 6803755    3  850.00000  839.00000  1.29%   0.0 2270s
 20441631     3  839.00000 6811414    3  850.00000  839.00000  1.29%   0.0 2275s
 20462055     3  839.00000 6818222    3  850.00000  839.00000  1.29%   0.0 2280s
 20485032     3  839.00000 6825881    3  850.00000  839.00000  1.29%   0.0 2285s
 20510562     3  839.00000 6834391    3  850.00000  839.00000  1.29%   0.0 2290s
 20533539     3  839.00000 6842050    3  850.00000  839.00000  1.29%   0.0 2295s
 20556516     3  839.00000 6849709    3  850.00000  839.00000  1.29%   0.0 2300s
 20579493     3  839.00000 6857368    3  850.00000  839.00000  1.29%   0.0 2305s
 20602470     3  839.00000 6865027    3  850.00000  839.00000  1.29%   0.0 2310s
 20625447     3  839.00000 6872686    3  850.00000  839.00000  1.29%   0.0 2315s
 20648424     3  839.00000 6880345    3  850.00000  839.00000  1.29%   0.0 2320s
 20673954     3  839.00000 6888855    3  850.00000  839.00000  1.29%   0.0 2325s
 20696931     3  839.00000 6896514    3  850.00000  839.00000  1.29%   0.0 2330s
 20719908     3  839.00000 6904173    3  850.00000  839.00000  1.29%   0.0 2335s
 20742885     3  839.00000 6911832    3  850.00000  839.00000  1.29%   0.0 2340s
 20765862     3  839.00000 6919491    3  850.00000  839.00000  1.29%   0.0 2345s
 20788839     3  839.00000 6927150    3  850.00000  839.00000  1.29%   0.0 2350s
 20811816     3  839.00000 6934809    3  850.00000  839.00000  1.29%   0.0 2355s
 20834793     3  839.00000 6942468    3  850.00000  839.00000  1.29%   0.0 2360s
 20857770     3  839.00000 6950127    3  850.00000  839.00000  1.29%   0.0 2365s
 20880747     3  839.00000 6957786    3  850.00000  839.00000  1.29%   0.0 2370s
 20903724     3  839.00000 6965445    3  850.00000  839.00000  1.29%   0.0 2375s
 20926701     3  839.00000 6973104    3  850.00000  839.00000  1.29%   0.0 2380s
 20949678     3  839.00000 6980763    3  850.00000  839.00000  1.29%   0.0 2385s
 20972655     3  839.00000 6988422    3  850.00000  839.00000  1.29%   0.0 2390s
 20995632     3  839.00000 6996081    3  850.00000  839.00000  1.29%   0.0 2395s
 21018609     3  839.00000 7003740    3  850.00000  839.00000  1.29%   0.0 2400s
 21041586     3  839.00000 7011399    3  850.00000  839.00000  1.29%   0.0 2405s
 21064563     3  839.00000 7019058    3  850.00000  839.00000  1.29%   0.0 2410s
 21087540     3  839.00000 7026717    3  850.00000  839.00000  1.29%   0.0 2415s
 21107964     3  839.00000 7033525    3  850.00000  839.00000  1.29%   0.0 2420s
 21128388     3  839.00000 7040333    3  850.00000  839.00000  1.29%   0.0 2425s
 21151365     3  839.00000 7047992    3  850.00000  839.00000  1.29%   0.0 2430s
 21174342     3  839.00000 7055651    3  850.00000  839.00000  1.29%   0.0 2435s
 21197319     3  839.00000 7063310    3  850.00000  839.00000  1.29%   0.0 2440s
 21220296     3  839.00000 7070969    3  850.00000  839.00000  1.29%   0.0 2445s
 21243273     3  839.00000 7078628    3  850.00000  839.00000  1.29%   0.0 2450s
 21266250     3  839.00000 7086287    3  850.00000  839.00000  1.29%   0.0 2455s
 21289227     3  839.00000 7093946    3  850.00000  839.00000  1.29%   0.0 2460s
 21312204     3  839.00000 7101605    3  850.00000  839.00000  1.29%   0.0 2465s
 21332628     3  839.00000 7108413    3  850.00000  839.00000  1.29%   0.0 2470s
 21355605     3  839.00000 7116072    3  850.00000  839.00000  1.29%   0.0 2475s
 21378582     3  839.00000 7123731    3  850.00000  839.00000  1.29%   0.0 2480s
 21401559     3  839.00000 7131390    3  850.00000  839.00000  1.29%   0.0 2485s
 21424536     3  839.00000 7139049    3  850.00000  839.00000  1.29%   0.0 2490s
 21444960     3  839.00000 7145857    3  850.00000  839.00000  1.29%   0.0 2495s
 21467937     3  839.00000 7153516    3  850.00000  839.00000  1.29%   0.0 2500s
 21490914     3  839.00000 7161175    3  850.00000  839.00000  1.29%   0.0 2505s
 21513891     3  839.00000 7168834    3  850.00000  839.00000  1.29%   0.0 2510s
 21532613     3  839.00000 7174791    3  850.00000  839.00000  1.29%   0.0 2515s
 21555590     3  839.00000 7182450    3  850.00000  839.00000  1.29%   0.0 2520s
 21578567     3  839.00000 7190109    3  850.00000  839.00000  1.29%   0.0 2525s
 21598991     3  839.00000 7196917    3  850.00000  839.00000  1.29%   0.0 2530s
 21621968     3  839.00000 7204576    3  850.00000  839.00000  1.29%   0.0 2535s
 21644945     3  839.00000 7212235    3  850.00000  839.00000  1.29%   0.0 2540s
 21667922     3  839.00000 7219894    3  850.00000  839.00000  1.29%   0.0 2545s
 21688346     3  839.00000 7226702    3  850.00000  839.00000  1.29%   0.0 2550s
 21711323     3  839.00000 7234361    3  850.00000  839.00000  1.29%   0.0 2555s
 21734300     3  839.00000 7242020    3  850.00000  839.00000  1.29%   0.0 2560s
 21754724     3  839.00000 7248828    3  850.00000  839.00000  1.29%   0.0 2565s
 21777701     3  839.00000 7256487    3  850.00000  839.00000  1.29%   0.0 2570s
 21800678     3  839.00000 7264146    3  850.00000  839.00000  1.29%   0.0 2575s
 21821102     3  839.00000 7270954    3  850.00000  839.00000  1.29%   0.0 2580s
 21844079     3  839.00000 7278613    3  850.00000  839.00000  1.29%   0.0 2585s
 21867056     3  839.00000 7286272    3  850.00000  839.00000  1.29%   0.0 2590s
 21887480     3  839.00000 7293080    3  850.00000  839.00000  1.29%   0.0 2595s
 21907904     3  839.00000 7299888    3  850.00000  839.00000  1.29%   0.0 2600s
 21930881     3  839.00000 7307547    3  850.00000  839.00000  1.29%   0.0 2605s
 21951305     3  839.00000 7314355    3  850.00000  839.00000  1.29%   0.0 2610s
 21974282     3  839.00000 7322014    3  850.00000  839.00000  1.29%   0.0 2615s
 21997259     3  839.00000 7329673    3  850.00000  839.00000  1.29%   0.0 2620s
 22017683     3  839.00000 7336481    3  850.00000  839.00000  1.29%   0.0 2625s
 22040660     3  839.00000 7344140    3  850.00000  839.00000  1.29%   0.0 2630s
 22061084     3  839.00000 7350948    3  850.00000  839.00000  1.29%   0.0 2635s
 22084061     3  839.00000 7358607    3  850.00000  839.00000  1.29%   0.0 2640s
 22107038     3  839.00000 7366266    3  850.00000  839.00000  1.29%   0.0 2645s
 22127462     3  839.00000 7373074    3  850.00000  839.00000  1.29%   0.0 2650s
 22150439     3  839.00000 7380733    3  850.00000  839.00000  1.29%   0.0 2655s
 22170863     3  839.00000 7387541    3  850.00000  839.00000  1.29%   0.0 2660s
 22193840     3  839.00000 7395200    3  850.00000  839.00000  1.29%   0.0 2665s
 22214264     3  839.00000 7402008    3  850.00000  839.00000  1.29%   0.0 2670s
 22237241     3  839.00000 7409667    3  850.00000  839.00000  1.29%   0.0 2675s
 22257665     3  839.00000 7416475    3  850.00000  839.00000  1.29%   0.0 2680s
 22277238     3  839.00000 7423283    3  850.00000  839.00000  1.29%   0.0 2685s
 22300215     3  839.00000 7430942    3  850.00000  839.00000  1.29%   0.0 2690s
 22320639     3  839.00000 7437750    3  850.00000  839.00000  1.29%   0.0 2695s
 22343616     3  839.00000 7445409    3  850.00000  839.00000  1.29%   0.0 2700s
 22364040     3  839.00000 7452217    3  850.00000  839.00000  1.29%   0.0 2705s
 22387017     3  839.00000 7459876    3  850.00000  839.00000  1.29%   0.0 2710s
 22407441     3  839.00000 7466684    3  850.00000  839.00000  1.29%   0.0 2715s
 22427865     3  839.00000 7473492    3  850.00000  839.00000  1.29%   0.0 2720s
 22450842     3  839.00000 7481151    3  850.00000  839.00000  1.29%   0.0 2725s
 22471266     3  839.00000 7487959    3  850.00000  839.00000  1.29%   0.0 2730s
 22494243     3  839.00000 7495618    3  850.00000  839.00000  1.29%   0.0 2735s
 22514667     3  839.00000 7502426    3  850.00000  839.00000  1.29%   0.0 2740s
 22537644     3  839.00000 7510085    3  850.00000  839.00000  1.29%   0.0 2745s
 22558068     3  839.00000 7516893    3  850.00000  839.00000  1.29%   0.0 2750s
 22578492     3  839.00000 7523701    3  850.00000  839.00000  1.29%   0.0 2755s
 22601469     3  839.00000 7531360    3  850.00000  839.00000  1.29%   0.0 2760s
 22621893     3  839.00000 7538168    3  850.00000  839.00000  1.29%   0.0 2765s
 22644870     3  839.00000 7545827    3  850.00000  839.00000  1.29%   0.0 2770s
 22665294     3  839.00000 7552635    3  850.00000  839.00000  1.29%   0.0 2775s
 22685718     3  839.00000 7559443    3  850.00000  839.00000  1.29%   0.0 2780s
 22708695     3  839.00000 7567102    3  850.00000  839.00000  1.29%   0.0 2785s
 22729119     3  839.00000 7573910    3  850.00000  839.00000  1.29%   0.0 2790s
 22749543     3  839.00000 7580718    3  850.00000  839.00000  1.29%   0.0 2795s
 22772520     3  839.00000 7588377    3  850.00000  839.00000  1.29%   0.0 2800s
 22792944     3  839.00000 7595185    3  850.00000  839.00000  1.29%   0.0 2805s
 22813368     3  839.00000 7601993    3  850.00000  839.00000  1.29%   0.0 2810s
 22833792     3  839.00000 7608801    3  850.00000  839.00000  1.29%   0.0 2815s
 22856769     3  839.00000 7616460    3  850.00000  839.00000  1.29%   0.0 2820s
 22877193     3  839.00000 7623268    3  850.00000  839.00000  1.29%   0.0 2825s
 22897617     3  839.00000 7630076    3  850.00000  839.00000  1.29%   0.0 2830s
 22916339     3  839.00000 7636033    3  850.00000  839.00000  1.29%   0.0 2835s
 22936763     3  839.00000 7642841    3  850.00000  839.00000  1.29%   0.0 2840s
 22957187     3  839.00000 7649649    3  850.00000  839.00000  1.29%   0.0 2845s
 22980164     3  839.00000 7657308    3  850.00000  839.00000  1.29%   0.0 2850s
 23000588     3  839.00000 7664116    3  850.00000  839.00000  1.29%   0.0 2855s
 23021012     3  839.00000 7670924    3  850.00000  839.00000  1.29%   0.0 2860s
 23041436     3  839.00000 7677732    3  850.00000  839.00000  1.29%   0.0 2865s
 23061860     3  839.00000 7684540    3  850.00000  839.00000  1.29%   0.0 2870s
